title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
安定路 3室2厅 85.44平米,2018.12.27,安定路,3室2厅1厨1卫,低楼层(共20层),85.44㎡,塔楼,南 北,1993,101103603546,2018-10-27,满五年,690,1,728,62,1,30,53,2811
安定路 2室2厅 73.09平米,2019.01.20,安定路,2室2厅1厨1卫,高楼层(共18层),73.09㎡,塔楼,西南 北,1996,101103430461,2018-09-27,暂无数据,690,1,698,116,1,55,28,2335
安定路 1室1厅 49.46平米,2018.01,安定路,1室1厅1厨1卫,低楼层(共18层),49.46㎡,塔楼,南,1996,101102450158,2018-01-01,满五年,428-473,1,464,1,1,3,22,746
安定路 1室1厅 43.39平米,2017.09.13,安定路,1室1厅1厨1卫,中楼层(共20层),43.39㎡,塔楼,东,1995,101101875936,2017-07-28,满两年,410,2,418,47,1,30,82,2747
安定路 2室1厅 59.18平米,2017.10,安定路,2室1厅1厨1卫,低楼层(共18层),59.18㎡,塔楼,南,1996,101102116815,2017-09-23,暂无数据,529-584,1,591,8,1,0,20,233
安定路 2室1厅 44.2平米,2017.11,安定路,2室1厅1厨1卫,底层(共20层),44.2㎡,塔楼,南,1993,101101934818,2017-08-11,满五年,357-394,1,410,82,1,35,148,6002
安定路 2室1厅 48.24平米,2017.11.19,安定路,2室1厅1厨1卫,中楼层(共20层),48.24㎡,塔楼,南,1995,101102292730,2017-11-11,暂无数据,458,1,468,9,0,8,0,暂无数据
安定路 1室1厅 40.2平米,2017.12,安定路,1室1厅1厨1卫,低楼层(共18层),40.2㎡,塔楼,东南,未知,101102043946,2017-09-06,满五年,376-415,1,402,87,1,9,26,660
安定路 2室1厅 47.82平米,2017.04.23,安定路,2室1厅1厨1卫,中楼层(共20层),47.82㎡,塔楼,西南,1993,101101384686,2017-03-25,满五年,533,1,560,30,1,22,74,4367
安定路 1室1厅 40.2平米,2017.05.22,安定路,1室1厅1厨1卫,中楼层(共18层),40.2㎡,塔楼,东南,1996,101101597188,2017-05-18,满五年,456,1,470,4,0,3,21,384
安定路 1室1厅 40.2平米,2017.07.17,安定路,1室1厅1厨1卫,低楼层(共18层),40.2㎡,塔楼,东南,1996,101101575588,2017-05-12,暂无数据,418,2,440,67,1,55,98,4072
安定路 3室1厅 81.77平米,2017.09.12,安定路,3室1厅1厨1卫,低楼层(共18层),81.77㎡,塔楼,东南 西南,1996,101101703851,2017-06-16,满五年,793,1,830,89,1,52,70,3741
安定路 2室1厅 72.64平米,2017.03.07,安定路,2室1厅1厨1卫,低楼层(共18层),72.64㎡,塔楼,东南 西南,1996,101101289917,2017-03-06,满五年,748,1,750,1,0,0,13,374
安定路 2室1厅 65.59平米,2017.04.12,安定路,2室1厅1厨1卫,低楼层(共18层),65.59㎡,塔楼,东南 西南,1996,101101448184,2017-04-08,满五年,730,1,730,5,0,0,0,4
安定路 1室1厅 40.2平米,2016.09.13,安定路,1室1厅1厨1卫,低楼层(共18层),40.2㎡,塔楼,东南,1996,101100564661,2016-09-10,暂无数据,336,2,340,3,0,2,6,暂无数据
安定路 2室1厅 48.24平米,2016.10.21,安定路,2室1厅1厨1卫,高楼层(共20层),48.24㎡,塔楼,西南,1995,101100617527,2016-09-22,暂无数据,408,1,419,29,1,31,60,1568
安定路 3室1厅 91.25平米,2016.10.28,安定路,3室1厅1厨1卫,低楼层(共20层),91.25㎡,塔楼,东南,1995,101100652742,2016-09-29,满五年,741,1,750,29,0,3,15,248
安定路 3室2厅 85.44平米,2016.12.05,安定路,3室2厅1厨2卫,低楼层(共20层),85.44㎡,塔楼,南 北,1993,101100820936,2016-11-07,满五年,695,1,700,28,0,4,26,1554
安定路 1室1厅 40.2平米,2016.04.12,安定路,1室1厅1厨1卫,中楼层(共18层),40.2㎡,塔楼,东南,未知,BJDC91814612,2016-04-13,满五年,298,1,300,暂无数据,0,0,11,暂无数据
安定路 3室1厅 88.24平米,2016.04.18,安定路,3室1厅1厨1卫,低楼层(共20层),88.24㎡,塔楼,南 西 北,1993,BJDC91885489,2016-04-19,满五年,520,2,550,暂无数据,0,0,28,暂无数据
安定路 3室1厅 91.25平米,2016.05,安定路,3室1厅,中楼层(共20层),91.25㎡,塔楼,暂无数据,1995,BJ0002223001,暂无数据,暂无数据,581-600,1,暂无数据,暂无数据,0,0,0,暂无数据
安定路 2室1厅 52.2平米,2016.05.29,安定路,2室1厅1厨1卫,中楼层(共20层),52.2㎡,塔楼,南,1993,BJDC92259827,2016-05-29,满五年,380,1,390,1,0,0,1,暂无数据
安定路 3室1厅 88.24平米,2016.07.21,安定路,3室1厅1厨1卫,中楼层(共20层),88.24㎡,塔楼,南 北,1993,101092339326,2016-06-07,满五年,600,1,610,45,1,14,23,暂无数据
安定路 1室1厅 41.67平米,2016.07.27,安定路,1室1厅1厨1卫,低楼层(共20层),41.67㎡,塔楼,东 东南,1993,101100315508,2016-07-15,满五年,316,1,320,12,0,9,4,暂无数据
安定路 1室1厅 37.75平米,2016.07.30,安定路,1室1厅1厨1卫,底层(共20层),37.75㎡,塔楼,东南,1993,101100200194,2016-06-18,暂无数据,263,1,282,43,1,19,16,暂无数据
安定路 2室1厅 52.44平米,2016.07.31,安定路,2室1厅1厨1卫,中楼层(共20层),52.44㎡,塔楼,南 北,1995,101092342024,2016-06-07,满五年,408,1,410,55,1,8,20,暂无数据
安定路 1室1厅 49.46平米,2016.08.21,安定路,1室1厅1厨1卫,中楼层(共18层),49.46㎡,塔楼,西南,1996,101100412437,2016-08-08,满五年,395,1,398,14,0,8,14,暂无数据
安定路 2室1厅 52.44平米,2016.09.11,安定路,2室1厅1厨1卫,低楼层(共20层),52.44㎡,塔楼,南,1995,101100551003,2016-09-08,满五年,420,1,420,4,1,0,7,暂无数据
安定路 2室1厅 50平米,2016.12.25,安定路,2室1厅1厨1卫,中楼层(共20层),50㎡,塔楼,东,1995,101100974095,2016-12-17,满五年,462,1,470,9,0,8,17,937
安定路 3室1厅 85.44平米,2017.01.11,安定路,3室1厅1厨1卫,中楼层(共20层),85.44㎡,塔楼,南 北,1993,101100786437,2016-10-31,满五年,748,1,750,72,0,22,60,5206
安定路 2室1厅 47.82平米,2017.01.17,安定路,2室1厅1厨1卫,低楼层(共20层),47.82㎡,塔楼,南,1993,101101069747,2017-01-13,满五年,460,1,460,5,0,9,13,722
安定路 2室1厅 72.64平米,2017.02.27,安定路,2室1厅1厨1卫,高楼层(共18层),72.64㎡,塔楼,西南,1996,101100912064,2016-12-02,暂无数据,705,1,700,87,1,11,26,2018
安定路 3室1厅 88.24平米,2016.03.20,安定路,3室1厅1厨1卫,低楼层(共20层),88.24㎡,塔楼,北 西南,1993,BJCY91452630,2016-03-20,满五年,558,1,570,1,1,0,59,1
安定路 2室1厅 52.44平米,2016.03,安定路,2室1厅1厨1卫,中楼层(共20层),52.44㎡,塔楼,南,1995,BJDC91635208,2016-03-01,满五年,309-342,1,335,1,1,0,6,2
安定路 2室1厅 65平米,2015.10,安定路,2室1厅1厨1卫,中楼层(共18层),65㎡,塔楼,南 西,1996,BJDC90744829,2015-10-01,满五年,323-357,1,340,1,0,0,20,暂无数据
安定路 2室1厅 49.95平米,2015.10.25,安定路,2室1厅1厨1卫,高楼层(共20层),49.95㎡,塔楼,东,1995,BJDC90226674,2015-10-25,满五年,252,1,260,1,0,0,56,暂无数据
安定路 1室1厅 40.2平米,2015.11.08,安定路,1室1厅1厨1卫,低楼层(共18层),40.2㎡,塔楼,东 南,1996,BJDC90658043,2015-11-09,满五年,223,2,225,暂无数据,1,0,3,1
安定路 2室2厅 67.8平米,2015.11.21,安定路,2室2厅1厨1卫,中楼层(共18层),67.8㎡,塔楼,西南,1996,BJDC90752088,2015-11-22,满五年,312,1,330,暂无数据,1,0,38,1
安定路 3室1厅 85.44平米,2015.11.29,安定路,3室1厅1厨1卫,中楼层(共20层),85.44㎡,塔楼,南 北,1993,BJDC90399349,2015-11-29,满两年,430,1,448,1,1,0,26,暂无数据
安定路 1室1厅 49.74平米,2015.12,安定路,1室1厅1厨1卫,顶层(共18层),49.74㎡,塔楼,西南,未知,BJDC91136272,2015-12-01,满五年,238-263,1,250,1,0,0,10,2
安定路 3室1厅 80.54平米,2015.12,安定路,3室1厅1厨1卫,高楼层(共20层),80.54㎡,塔楼,西 东北,1993,BJDC90817588,2015-12-01,满五年,389-430,1,410,1,1,0,15,2
安定路 1室1厅 49.74平米,2015.12.12,安定路,1室1厅1厨1卫,低楼层(共18层),49.74㎡,塔楼,东 南,未知,BJDC89996099,2015-12-13,满五年,250,1,250,暂无数据,0,0,12,2
安定路 3室1厅 93.99平米,2015.12.13,安定路,3室1厅1厨1卫,中楼层(共18层),93.99㎡,塔楼,西南,未知,BJDC90944048,2015-12-14,满五年,477,1,480,暂无数据,0,0,19,1
安定路 1室1厅 41.67平米,2015.12.13,安定路,1室1厅1厨1卫,中楼层(共20层),41.67㎡,塔楼,东,1993,BJDC89988925,2015-12-14,满五年,200,1,210,暂无数据,1,0,36,暂无数据
安定路 2室1厅 59.34平米,2015.12.30,安定路,2室1厅1厨1卫,低楼层(共18层),59.34㎡,塔楼,东南,1996,BJCY91227841,2015-12-31,满五年,320,1,320,暂无数据,0,0,7,1
安定路 1室1厅 40.75平米,2016.01,安定路,1室1厅1厨1卫,中楼层(共18层),40.75㎡,塔楼,东 北,1996,BJDC91315499,2016-01-01,满五年,243-268,1,255,1,0,0,0,暂无数据
安定路 2室1厅 50平米,2016.01,安定路,2室1厅1厨1卫,中楼层(共20层),50㎡,塔楼,东,1995,BJCY91615775,2016-01-01,满五年,331-366,1,350,1,0,0,12,暂无数据
安定路 2室2厅 79平米,2016.02,安定路,2室2厅1厨1卫,高楼层(共18层),79㎡,塔楼,南,1996,BJCY91331194,2016-02-01,满五年,456-504,1,500,1,1,0,5,暂无数据
安定路 1室1厅 49.74平米,2015.06.02,安定路,1室1厅1厨1卫,高楼层(共18层),49.74㎡,塔楼,西南,未知,BJDC89424121,2015-06-03,满五年,235,1,245,暂无数据,1,0,2,暂无数据
安定路 1室1厅 40.75平米,2015.06.04,安定路,1室1厅1厨1卫,低楼层(共18层),40.75㎡,塔楼,东南,1996,BJDC88285342,2015-06-04,满五年,208,1,210,1,1,0,3,3
安定路 2室1厅 59.79平米,2015.06.30,安定路,2室1厅1厨1卫,高楼层(共18层),59.79㎡,塔楼,东南,未知,BJDC89357136,2015-06-30,满五年,295,1,303,1,1,0,4,1
安定路 1室1厅 41.67平米,2015.07,安定路,1室1厅,低楼层(共20层),41.67㎡,塔楼,暂无数据,1993,BJ0000909222,2015-07-01,暂无数据,209-231,1,暂无数据,1,0,0,0,暂无数据
安定路 2室1厅 52.2平米,2015.07.04,安定路,2室1厅1厨1卫,低楼层(共20层),52.2㎡,塔楼,南,1993,BJDC89505279,2015-07-04,满五年,254,1,260,1,1,0,6,暂无数据
安定路 1室1厅 41.67平米,2015.08,安定路,1室1厅1厨1卫,高楼层(共20层),41.67㎡,塔楼,东北,1993,BJDC89954428,2015-08-01,满两年,195-216,2,205,1,1,0,6,1
安定路 2室1厅 65.59平米,2015.08.22,安定路,2室1厅1厨1卫,底层(共18层),65.59㎡,塔楼,东 南,1996,BJDC89993681,2015-08-23,满五年,320,1,320,暂无数据,1,0,4,暂无数据
安定路 2室1厅 48.24平米,2015.08.23,安定路,2室1厅1厨1卫,低楼层(共20层),48.24㎡,塔楼,南,1995,BJDC90045762,2015-08-23,满五年,235,1,240,1,0,0,3,2
安定路 2室1厅 47.82平米,2015.08.24,安定路,2室1厅1厨1卫,高楼层(共20层),47.82㎡,塔楼,西南,1993,BJDC89887642,2015-08-24,满五年,235,1,245,1,1,0,4,暂无数据
安定路 3室1厅 89.7平米,2015.09,安定路,3室1厅1厨1卫,低楼层(共20层),89.7㎡,塔楼,东 南 北,1993,BJDC90248099,2015-09-01,满五年,380-420,2,420,1,0,0,0,暂无数据
