title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
安贞苑50号院 --室--厅 65.82平米,2015.08,安贞苑50号院,- -室- -厅,顶层(共6层),65.82㎡,板楼,暂无数据,1996,BJ0000909208,2015-08-01,暂无数据,333-368,1,暂无数据,1,0,0,0,暂无数据
安贞苑50号院 2室1厅 88.66平米,2015.09,安贞苑50号院,2室1厅1厨1卫,中楼层(共6层),88.66㎡,板楼,南 北,2000,BJDC90414323,2015-09-01,满五年,509-562,1,540,1,0,0,0,暂无数据
安贞苑50号院 2室1厅 89.55平米,2016.02,安贞苑50号院,2室1厅1厨1卫,高楼层(共6层),89.55㎡,板楼,南 北,2000,BJDC91358142,2016-02-01,满五年,537-594,1,565,1,1,0,34,1
安贞苑50号院 1室1厅 49平米,2016.02,安贞苑50号院,1室1厅1厨1卫,顶层(共6层),49㎡,板楼,南 北,1996,BJDC91433489,2016-02-01,满五年,285-315,1,302,1,1,0,27,1
安贞苑50号院 2室1厅 66平米,2016.02,安贞苑50号院,2室1厅1厨1卫,底层(共6层),66㎡,板楼,南 北,1996,BJDC90621622,2016-02-01,满五年,255-282,1,380,1,0,0,3,暂无数据
安贞苑50号院 2室1厅 65.65平米,2014.10.22,安贞苑50号院,2室1厅1厨1卫,高楼层(共6层),65.65㎡,板楼,南 北,1996,BJDC87872805,2014-10-30,满五年,338,1,338,暂无数据,1,0,8,暂无数据
安贞苑50号院 2室1厅 65.82平米,2013.07.07,安贞苑50号院,2室1厅1厨1卫,中楼层(共6层),65.82㎡,板楼,南 北,1996,BJDC86119374,2013-07-08,满五年,348,1,350,暂无数据,1,0,1,暂无数据
安贞苑50号院 2室1厅 65.82平米,2013.10.10,安贞苑50号院,2室1厅1厨1卫,中楼层(共6层),65.82㎡,板楼,南,1996,BJDC86397329,2013-10-11,满五年,345,1,355,暂无数据,1,0,35,暂无数据
安贞苑50号院 --室--厅 65.82平米,2013.11,安贞苑50号院,- -室- -厅,低楼层(共6层),65.82㎡,板楼,暂无数据,1996,BJ0000567364,2013-11-01,暂无数据,332-367,1,暂无数据,1,0,0,0,暂无数据
安贞苑50号院 3室2厅 128.36平米,2014.02.27,安贞苑50号院,3室2厅1厨2卫,中楼层(共6层),128.36㎡,板楼,南 北 东,2000,BJDC87171306,2014-02-28,满五年,744,1,776,暂无数据,1,0,3,暂无数据
安贞苑50号院 2室1厅 65.65平米,2014.03.23,安贞苑50号院,2室1厅1厨1卫,顶层(共6层),65.65㎡,板楼,南 北,1996,BJDC87220799,2014-03-30,满五年,316,1,330,暂无数据,1,0,2,暂无数据
安贞苑50号院 2室1厅 65.65平米,2014.04.13,安贞苑50号院,2室1厅1厨1卫,低楼层(共6层),65.65㎡,板楼,南 北,1996,BJDC87442319,2014-04-22,满五年,360,1,360,暂无数据,1,0,0,暂无数据
安贞苑50号院 2室1厅 65.82平米,2014.06.27,安贞苑50号院,2室1厅1厨1卫,低楼层(共6层),65.82㎡,板楼,南 北,1996,BJDC87173056,2014-06-30,满五年,335,1,340,暂无数据,1,0,25,暂无数据
安贞苑50号院 2室1厅 65.82平米,2014.06.29,安贞苑50号院,2室1厅1厨1卫,高楼层(共6层),65.82㎡,板楼,南 北,1996,BJDC87719307,2014-06-30,满五年,316,1,325,暂无数据,1,0,3,暂无数据
安贞苑50号院 2室1厅 88.95平米,2014.10,安贞苑50号院,2室1厅1厨1卫,中楼层(共6层),88.95㎡,板楼,南 北,2000,BJDC87336234,2014-10-01,满五年,437-483,1,460,1,1,0,8,暂无数据
安贞苑50号院 1室1厅 65.65平米,2012.05.06,安贞苑50号院,1室1厅1厨1卫,顶层(共6层),65.65㎡,板楼,南 北,1996,BJDC84343471,2012-05-07,暂无数据,200,1,205,暂无数据,0,0,0,暂无数据
安贞苑50号院 3室2厅 107.89平米,2012.06.16,安贞苑50号院,3室2厅1厨1卫,顶层(共6层),107.89㎡,板楼,南 北,2000,BJDC84590368,2012-06-18,满五年,405,1,410,暂无数据,1,0,0,暂无数据
安贞苑50号院 1室1厅 49.29平米,2013.03.14,安贞苑50号院,1室1厅1厨1卫,高楼层(共6层),49.29㎡,板楼,南 北,1996,BJDC85532263,2013-03-18,满五年,220,1,225,暂无数据,1,0,1,暂无数据
安贞苑50号院 2室1厅 65.82平米,2013.06.30,安贞苑50号院,2室1厅1厨1卫,中楼层(共6层),65.82㎡,板楼,南 北,1996,BJDC86075919,2013-06-30,满五年,346,1,355,1,0,0,2,暂无数据
安贞苑50号院 2室1厅 66平米,2013.07,安贞苑50号院,2室1厅1厨1卫,高楼层(共6层),66㎡,板楼,南 北,1996,BJDC86147537,2013-07-01,满五年,331-366,1,355,1,0,0,0,暂无数据
安贞苑50号院 --室--厅 87.37平米,2013.07,安贞苑50号院,- -室- -厅,底层(共6层),87.37㎡,板楼,暂无数据,1996,BJ0000558309,2013-07-01,暂无数据,206-227,1,暂无数据,1,0,0,0,暂无数据
