title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
教场口6号院 1室1厅 52.64平米,2016.03.03,教场口6号院,1室1厅1厨1卫,中楼层(共6层),52.64㎡,板楼,南 北,2003,BJXC91573960,2016-03-04,满五年,500,1,500,暂无数据,0,0,7,4
教场口6号院 1室1厅 54.42平米,2016.03.12,教场口6号院,1室1厅1厨1卫,顶层(共6层),54.42㎡,板楼,南,2003,BJXC91724433,2016-03-12,满五年,535,1,535,1,0,0,2,暂无数据
教场口6号院 1室1厅 51.18平米,2016.03.13,教场口6号院,1室1厅1厨1卫,顶层(共6层),51.18㎡,板楼,东 西,2003,BJXC91614979,2016-03-14,暂无数据,480,1,480,暂无数据,1,0,9,暂无数据
教场口6号院 1室1厅 51.25平米,2016.04.21,教场口6号院,1室1厅1厨1卫,高楼层(共6层),51.25㎡,板楼,南 北,2003,BJXC91752614,2016-04-21,满五年,505,1,518,1,1,0,12,暂无数据
教场口6号院 1室1厅 63.82平米,2016.05.08,教场口6号院,1室1厅1厨1卫,高楼层(共6层),63.82㎡,板楼,西,2003,BJXC92118435,2016-05-08,暂无数据,500,2,505,1,1,0,9,暂无数据
教场口6号院 1室1厅 54.66平米,2016.05.09,教场口6号院,1室1厅1厨1卫,低楼层(共6层),54.66㎡,板楼,南,2003,BJXC91920859,2016-05-10,满五年,520,1,550,暂无数据,0,0,13,2
教场口6号院 1室1厅 52.33平米,2016.01.23,教场口6号院,1室1厅1厨1卫,中楼层(共6层),52.33㎡,板楼,南 北,未知,BJXC90372958,2016-01-23,暂无数据,434,2,440,1,1,0,14,暂无数据
教场口6号院 1室1厅 51.77平米,2015.12,教场口6号院,1室1厅1厨1卫,低楼层(共6层),51.77㎡,板楼,东 西,2003,BJXC90944269,2015-12-01,满五年,399-441,1,430,1,1,0,8,暂无数据
教场口6号院 --室--厅 54.77平米,2015.12,教场口6号院,- -室- -厅,中楼层(共6层),54.77㎡,板楼,暂无数据,未知,BJ0001648206,2015-12-01,暂无数据,471-480,1,暂无数据,1,0,0,0,暂无数据
教场口6号院 1室1厅 52.74平米,2015.12.14,教场口6号院,1室1厅1厨1卫,中楼层(共6层),52.74㎡,板楼,南 北,2003,BJXC91038688,2015-12-14,满五年,400,1,400,1,1,0,3,暂无数据
教场口6号院 2室1厅 53.71平米,2015.12.26,教场口6号院,2室1厅1厨1卫,底层(共6层),53.71㎡,板楼,东,2003,BJXC91217870,2015-12-27,满五年,402,1,415,暂无数据,1,0,6,暂无数据
教场口6号院 1室1厅 51.96平米,2016.01,教场口6号院,1室1厅1厨1卫,高楼层(共6层),51.96㎡,板楼,南 北,未知,BJXC90172464,2016-01-01,满两年,399-441,1,420,1,1,0,22,1
教场口6号院 1室1厅 54.66平米,2016.01,教场口6号院,1室1厅1厨1卫,底层(共6层),54.66㎡,板楼,南,2003,BJXC90571346,2016-01-01,满五年,424-469,1,455,1,1,0,25,3
教场口6号院 1室1厅 56.72平米,2016.01.06,教场口6号院,1室1厅1厨1卫,顶层(共6层),56.72㎡,板楼,东 西,未知,BJXC89626318,2016-01-06,满五年,410,1,415,1,1,0,15,1
教场口6号院 1室1厅 56.72平米,2016.01.07,教场口6号院,1室1厅1厨1卫,高楼层(共6层),56.72㎡,板楼,东 西,未知,BJXC91289016,2016-01-08,满五年,440,1,440,暂无数据,1,0,3,暂无数据
教场口6号院 1室1厅 51.15平米,2016.01.14,教场口6号院,1室1厅1厨1卫,底层(共6层),51.15㎡,板楼,南 北,2003,BJXC90331328,2016-01-15,满五年,414,1,415,暂无数据,1,0,18,2
教场口6号院 1室1厅 54.77平米,2016.01.17,教场口6号院,1室1厅1厨1卫,高楼层(共6层),54.77㎡,板楼,南,未知,BJXC91309996,2016-01-18,满五年,455,1,455,暂无数据,1,0,5,暂无数据
教场口6号院 1室1厅 55.27平米,2015.09,教场口6号院,1室1厅1厨1卫,中楼层(共6层),55.27㎡,板楼,南,2003,BJXC90392070,2015-09-01,满五年,423-468,1,450,1,1,0,1,暂无数据
教场口6号院 1室1厅 51.77平米,2015.10.15,教场口6号院,1室1厅1厨1卫,低楼层(共6层),51.77㎡,板楼,南 北,2003,BJXC90317390,2015-10-16,满五年,420,1,425,暂无数据,1,0,8,2
教场口6号院 1室1厅 54.01平米,2015.11,教场口6号院,1室1厅1厨1卫,中楼层(共6层),54.01㎡,板楼,东,未知,BJXC90699297,2015-11-01,满五年,419-464,1,450,1,1,0,10,1
教场口6号院 1室1厅 63.47平米,2015.11.02,教场口6号院,1室1厅1厨1卫,顶层(共6层),63.47㎡,板楼,西,2003,BJXC89700099,2015-11-03,满五年,400,1,405,暂无数据,1,0,32,暂无数据
教场口6号院 1室1厅 52.74平米,2015.11.16,教场口6号院,1室1厅1厨1卫,高楼层(共6层),52.74㎡,板楼,南 北,2003,BJXC90153127,2015-11-17,暂无数据,420,1,425,暂无数据,1,0,11,暂无数据
教场口6号院 1室1厅 54.77平米,2015.04.26,教场口6号院,1室1厅1厨1卫,中楼层(共6层),54.77㎡,板楼,南,未知,BJXC89355082,2015-04-26,满五年,370,1,375,1,0,0,0,暂无数据
