title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
畅柳园 1室1厅 59.06平米,2016.01,畅柳园,1室1厅1厨1卫,中楼层(共14层),59.06㎡,板塔结合,东,2003,BJXC91436924,2016-01-01,满五年,390-410,1,400,1,0,0,1,1
畅柳园 3室1厅 121.49平米,2016.01,畅柳园,3室1厅1厨1卫,高楼层(共16层),121.49㎡,塔楼,东 南,2004,BJXC90493452,2016-01-01,暂无数据,708-783,1,750,1,0,0,29,3
畅柳园 1室1厅 59.54平米,2016.01.02,畅柳园,1室1厅1厨1卫,低楼层(共14层),59.54㎡,板塔结合,南 北,2004,BJXC90978662,2016-01-06,满五年,400,1,405,暂无数据,1,0,43,4
畅柳园 1室1厅 59.06平米,2016.01.02,畅柳园,1室1厅1厨1卫,高楼层(共14层),59.06㎡,板塔结合,西,2003,BJXC89965924,2016-01-06,满五年,345,1,345,暂无数据,1,0,47,1
畅柳园 1室1厅 61.31平米,2016.01.29,畅柳园,1室1厅1厨1卫,中楼层(共14层),61.31㎡,板塔结合,北,2004,BJXC91483712,2016-01-29,满五年,410,1,415,1,0,0,5,1
畅柳园 1室2厅 59.56平米,2016.01.31,畅柳园,1室2厅1厨1卫,中楼层(共14层),59.56㎡,板塔结合,南 北,2004,BJXC91443624,2016-01-31,满五年,410,1,415,1,1,0,7,暂无数据
畅柳园 1室1厅 55.82平米,2016.02,畅柳园,1室1厅1厨1卫,中楼层(共12层),55.82㎡,板塔结合,南,2004,BJXC91193106,2016-02-01,满两年,399-441,1,370,1,0,0,13,暂无数据
畅柳园 2室1厅 64.61平米,2016.02.18,畅柳园,2室1厅1厨1卫,未知(共12层),64.61㎡,板塔结合,东,2004,BJXC91570831,2016-02-19,满五年,475,1,480,暂无数据,0,0,1,暂无数据
畅柳园 1室1厅 55.34平米,2015.12.17,畅柳园,1室1厅1厨1卫,中楼层(共14层),55.34㎡,板塔结合,西,2004,BJXC91166227,2015-12-17,满五年,350,1,350,1,1,0,0,暂无数据
畅柳园 2室1厅 74平米,2015.11,畅柳园,2室1厅1厨1卫,中楼层(共14层),74㎡,板塔结合,南 北,2003,BJXC90901446,2015-11-01,满五年,450-461,1,450,1,0,0,65,暂无数据
畅柳园 2室1厅 72.4平米,2015.11,畅柳园,2室1厅1厨0卫,高楼层(共14层),72.4㎡,板塔结合,东,2003,BJXC90169940,2015-11-01,满五年,450-461,1,450,1,1,0,15,2
畅柳园 3室1厅 121平米,2015.11,畅柳园,3室1厅1厨1卫,高楼层(共16层),121㎡,塔楼,西 南,2004,BJXC89874477,2015-11-01,满五年,708-783,1,740,1,0,0,28,暂无数据
畅柳园 3室1厅 79.73平米,2015.11.04,畅柳园,3室1厅1厨1卫,高楼层(共16层),79.73㎡,塔楼,东 南,2003,BJXC90644158,2015-11-05,满五年,485,1,485,暂无数据,1,0,12,暂无数据
畅柳园 2室1厅 64.68平米,2015.11.08,畅柳园,2室1厅1厨1卫,中楼层(共14层),64.68㎡,板塔结合,东,2004,BJXC90750438,2015-11-09,满五年,414,1,425,暂无数据,1,0,3,2
畅柳园 2室1厅 64.61平米,2015.11.17,畅柳园,2室1厅1厨1卫,未知(共12层),64.61㎡,板塔结合,东,2004,BJXC90349057,2015-11-17,满五年,370,1,380,1,0,0,22,3
畅柳园 2室1厅 67.09平米,2015.12,畅柳园,2室1厅1厨1卫,顶层(共16层),67.09㎡,板塔结合,东北,2003,BJXC90819244,2015-12-01,满两年,420-435,2,435,1,1,0,10,暂无数据
畅柳园 2室1厅 66.89平米,2015.12.07,畅柳园,2室1厅1厨1卫,中楼层(共16层),66.89㎡,塔楼,东南,2003,BJXC90705123,2015-12-07,满五年,405,1,410,1,1,0,41,4
畅柳园 3室1厅 93.48平米,2015.12.17,畅柳园,3室1厅1厨1卫,中楼层(共14层),93.48㎡,板塔结合,东南,2004,BJXC91023544,2015-12-18,满五年,525,1,528,暂无数据,1,0,5,暂无数据
畅柳园 2室1厅 96.9平米,2015.12.21,畅柳园,2室1厅1厨1卫,底层(共16层),96.9㎡,塔楼,西 北,2004,BJXC90179365,2015-12-22,满五年,545,1,610,暂无数据,0,0,2,暂无数据
畅柳园 2室1厅 70.49平米,2015.12.22,畅柳园,2室1厅1厨1卫,高楼层(共16层),70.49㎡,板塔结合,南 北,2003,BJXC89355130,2015-12-22,满五年,380,1,390,1,1,0,146,暂无数据
畅柳园 3室1厅 90.25平米,2015.12.28,畅柳园,3室1厅1厨1卫,低楼层(共14层),90.25㎡,板塔结合,西北,2003,BJXC89693645,2015-12-29,满五年,570,1,590,暂无数据,1,0,47,暂无数据
畅柳园 3室1厅 82.86平米,2015.12.30,畅柳园,3室1厅1厨1卫,顶层(共16层),82.86㎡,板塔结合,西 北,2003,BJXC91233412,2015-12-31,满五年,539,1,550,暂无数据,0,0,3,暂无数据
畅柳园 2室1厅 64.61平米,2015.12.31,畅柳园,2室1厅1厨1卫,未知(共12层),64.61㎡,板塔结合,东,2004,BJXC91263170,2015-12-31,满五年,432,1,435,1,0,0,0,暂无数据
畅柳园 3室1厅 82.77平米,2015.11,畅柳园,3室1厅1厨1卫,中楼层(共16层),82.77㎡,塔楼,西 北,2003,BJXC90754803,2015-11-01,满五年,540-551,1,520,1,1,0,12,4
畅柳园 2室1厅 65.93平米,2015.09.02,畅柳园,2室1厅1厨1卫,中楼层(共14层),65.93㎡,板塔结合,南 北,2004,BJXC89831009,2015-09-02,满五年,389,1,390,1,0,0,12,暂无数据
畅柳园 2室1厅 66.89平米,2015.09.05,畅柳园,2室1厅1厨1卫,顶层(共16层),66.89㎡,塔楼,东南,2002,BJXC89727542,2015-09-05,满五年,398,1,400,1,0,0,8,2
畅柳园 2室1厅 67平米,2015.10,畅柳园,2室1厅1厨1卫,低楼层(共10层),67㎡,板塔结合,南 北,2004,BJXC90362761,2015-10-01,满五年,366-405,1,400,1,0,0,7,2
畅柳园 2室1厅 70.44平米,2015.10,畅柳园,2室1厅1厨1卫,顶层(共16层),70.44㎡,板塔结合,南 北,2003,BJXC89251518,2015-10-01,满五年,404-447,1,398,1,1,0,102,3
畅柳园 --室--厅 55.42平米,2015.11,畅柳园,- -室- -厅,低楼层(共14层),55.42㎡,板塔结合,暂无数据,2004,BJ0001248392,2015-11-01,暂无数据,333-368,1,暂无数据,1,0,0,0,暂无数据
畅柳园 2室2厅 98.34平米,2015.11,畅柳园,2室2厅1厨2卫,顶层(共9层),98.34㎡,板楼,南 北,2004,BJXC90712262,2015-11-01,满五年,523-578,1,560,1,0,0,5,4
畅柳园 2室1厅 70.18平米,2015.08.15,畅柳园,2室1厅1厨1卫,高楼层(共14层),70.18㎡,板塔结合,南 北,2004,BJXC89622642,2015-08-15,满五年,396,1,405,1,1,0,21,暂无数据
畅柳园 2室1厅 66.21平米,2015.08.25,畅柳园,2室1厅1厨1卫,未知(共10层),66.21㎡,板塔结合,南 北,2004,BJXC89711269,2015-08-26,满五年,399,1,405,暂无数据,1,0,22,3
畅柳园 1室2厅 59.66平米,2015.08.26,畅柳园,1室2厅1厨1卫,顶层(共10层),59.66㎡,板塔结合,南 北,2004,BJXC89923485,2015-08-27,满五年,342,2,350,暂无数据,0,0,13,暂无数据
畅柳园 --室--厅 66.89平米,2015.08,畅柳园,- -室- -厅,顶层(共16层),66.89㎡,塔楼,暂无数据,2003,BJ0000806224,2015-08-01,暂无数据,404-447,1,暂无数据,1,0,0,0,暂无数据
畅柳园 1室1厅 55.48平米,2015.08,畅柳园,1室1厅1厨1卫,中楼层(共14层),55.48㎡,板塔结合,东,2004,BJXC89704616,2015-08-01,满五年,330-335,1,330,1,0,0,2,暂无数据
畅柳园 2室1厅 83.32平米,2015.08,畅柳园,2室1厅1厨1卫,中楼层(共16层),83.32㎡,板塔结合,东 南,2003,BJXC89802685,2015-08-01,满五年,471-520,1,500,1,0,0,11,暂无数据
畅柳园 2室1厅 67.03平米,2015.08,畅柳园,2室1厅1厨1卫,中楼层(共16层),67.03㎡,塔楼,西 北,2002,BJXC89604539,2015-08-01,满两年,390-431,1,370,1,1,0,29,2
畅柳园 1室1厅 55.34平米,2015.07.17,畅柳园,1室1厅1厨1卫,高楼层(共14层),55.34㎡,板塔结合,西,2004,BJXC89813501,2015-07-18,满五年,322,1,330,暂无数据,1,0,0,1
畅柳园 2室1厅 75.47平米,2015.07.18,畅柳园,2室1厅1厨1卫,高楼层(共16层),75.47㎡,板塔结合,东 南,2003,BJXC89816283,2015-07-18,满两年,489,1,490,1,0,0,1,暂无数据
畅柳园 2室1厅 72.46平米,2015.05.31,畅柳园,2室1厅1厨1卫,顶层(共14层),72.46㎡,板塔结合,西,2003,BJXC89401668,2015-05-31,满五年,399,1,410,1,1,0,6,3
畅柳园 --室--厅 110.37平米,2015.06,畅柳园,- -室- -厅,低楼层(共16层),110.37㎡,塔楼,暂无数据,2004,BJ0000698067,2015-06-01,暂无数据,501-530,3,暂无数据,1,0,0,0,暂无数据
畅柳园 3室1厅 104.85平米,2015.06.06,畅柳园,3室1厅1厨1卫,底层(共16层),104.85㎡,板塔结合,东 南,2003,BJXC89431796,2015-06-07,满五年,587,1,605,暂无数据,1,0,17,暂无数据
畅柳园 2室1厅 83.32平米,2015.06.09,畅柳园,2室1厅1厨1卫,高楼层(共16层),83.32㎡,板塔结合,南,2003,BJXC89596869,2015-06-10,暂无数据,498,1,500,暂无数据,0,0,1,暂无数据
畅柳园 2室1厅 73.72平米,2015.06.13,畅柳园,2室1厅1厨1卫,高楼层(共14层),73.72㎡,板塔结合,南 北,2003,BJXC89487500,2015-06-13,满五年,437,1,445,1,1,0,12,暂无数据
畅柳园 1室1厅 50.65平米,2015.06.14,畅柳园,1室1厅1厨1卫,中楼层(共14层),50.65㎡,板塔结合,北,2004,BJXC89311420,2015-06-15,满五年,295,1,295,暂无数据,1,0,4,暂无数据
畅柳园 2室1厅 66.89平米,2015.06.27,畅柳园,2室1厅1厨1卫,中楼层(共16层),66.89㎡,塔楼,南 西,2002,BJXC89536821,2015-06-28,满五年,351,1,360,暂无数据,1,0,24,暂无数据
畅柳园 2室1厅 90.1平米,2015.07,畅柳园,2室1厅1厨1卫,高楼层(共14层),90.1㎡,板塔结合,东 南,2004,BJXC89277980,2015-07-01,满五年,494-546,1,500,1,0,0,9,暂无数据
畅柳园 --室--厅 65.49平米,2015.07,畅柳园,- -室- -厅,中楼层(共10层),65.49㎡,板塔结合,暂无数据,2004,BJ0000746823,2015-07-01,暂无数据,385-400,1,暂无数据,1,0,0,0,暂无数据
畅柳园 2室1厅 67.03平米,2015.07.26,畅柳园,2室1厅1厨1卫,高楼层(共16层),67.03㎡,塔楼,西 北,2003,BJXC89870538,2015-07-27,满五年,370,1,370,暂无数据,0,0,1,暂无数据
畅柳园 2室1厅 69.6平米,2015.07.27,畅柳园,2室1厅1厨1卫,中楼层(共16层),69.6㎡,板塔结合,南 北,2003,BJXC89343402,2015-07-28,满五年,400,1,405,暂无数据,1,0,31,暂无数据
畅柳园 2室1厅 98.36平米,2015.07.29,畅柳园,2室1厅1厨1卫,底层(共16层),98.36㎡,塔楼,东 西 北,2004,BJXC89667010,2015-07-29,暂无数据,535,2,570,1,1,0,4,3
畅柳园 2室1厅 66.89平米,2015.08,畅柳园,2室1厅1厨1卫,高楼层(共16层),66.89㎡,塔楼,南 西,2002,BJXC89444626,2015-08-01,满五年,400-421,1,380,1,1,0,55,2
畅柳园 --室--厅 72.46平米,2015.08,畅柳园,- -室- -厅,中楼层(共14层),72.46㎡,板塔结合,暂无数据,2003,BJ0000806222,2015-08-01,暂无数据,420-425,1,暂无数据,1,0,0,0,暂无数据
畅柳园 2室1厅 54.4平米,2015.05.29,畅柳园,2室1厅1厨1卫,未知(共12层),54.4㎡,板塔结合,东,2004,BJXC89441983,2015-05-29,满五年,305,1,310,1,1,0,7,暂无数据
畅柳园 --室--厅 52.24平米,2015.05,畅柳园,- -室- -厅,高楼层(共16层),52.24㎡,塔楼,暂无数据,2002,BJ0000698068,2015-05-01,暂无数据,304-336,1,暂无数据,1,0,0,0,暂无数据
畅柳园 2室1厅 73.72平米,2015.05,畅柳园,2室1厅1厨1卫,高楼层(共14层),73.72㎡,板塔结合,南 北,2003,BJXC88383992,2015-05-01,暂无数据,410-415,1,400,1,0,0,0,暂无数据
畅柳园 2室1厅 70.18平米,2015.05.11,畅柳园,2室1厅1厨1卫,低楼层(共14层),70.18㎡,板塔结合,南 北,2004,BJXC89414878,2015-05-12,满五年,370,1,375,暂无数据,0,0,2,1
畅柳园 1室1厅 55.34平米,2015.05.16,畅柳园,1室1厅1厨1卫,低楼层(共14层),55.34㎡,板塔结合,北,2004,BJXC89296256,2015-05-16,满两年,310,1,313,1,1,0,0,暂无数据
畅柳园 2室1厅 72.35平米,2015.05.19,畅柳园,2室1厅1厨1卫,中楼层(共14层),72.35㎡,板塔结合,东,2003,BJXC89415394,2015-05-21,满五年,402,1,410,暂无数据,0,0,0,5
畅柳园 1室1厅 57.32平米,2015.05.20,畅柳园,1室1厅1厨1卫,中楼层(共14层),57.32㎡,板塔结合,南 北,2004,BJXC89463765,2015-05-21,满五年,322,1,325,暂无数据,0,0,7,暂无数据
畅柳园 --室--厅 79.73平米,2015.04,畅柳园,- -室- -厅,中楼层(共16层),79.73㎡,塔楼,暂无数据,2002,BJ0000589382,2015-04-01,暂无数据,401-410,1,暂无数据,1,0,0,0,暂无数据
畅柳园 2室1厅 66.05平米,2015.04.04,畅柳园,2室1厅1厨1卫,低楼层(共14层),66.05㎡,板塔结合,南,2004,BJXC89186142,2015-04-04,暂无数据,370,1,375,1,0,0,0,暂无数据
畅柳园 2室1厅 57.32平米,2015.04.04,畅柳园,2室1厅1厨1卫,中楼层(共14层),57.32㎡,板塔结合,南 北,2004,BJXC88012135,2015-04-05,满五年,300,1,300,暂无数据,0,0,33,暂无数据
畅柳园 2室1厅 72.46平米,2015.04.09,畅柳园,2室1厅1厨1卫,高楼层(共14层),72.46㎡,板塔结合,西,2003,BJXC88585111,2015-04-12,满五年,385,1,390,暂无数据,1,0,11,暂无数据
畅柳园 1室1厅 50.65平米,2015.04.11,畅柳园,1室1厅1厨1卫,低楼层(共14层),50.65㎡,板塔结合,北,2004,BJXC88967885,2015-04-11,满五年,263,2,275,1,1,0,10,暂无数据
畅柳园 1室1厅 59.06平米,2015.04.11,畅柳园,1室1厅1厨1卫,中楼层(共14层),59.06㎡,板塔结合,东,2003,BJXC89147812,2015-04-12,满五年,309,1,310,暂无数据,0,0,1,暂无数据
畅柳园 1室1厅 57.32平米,2015.04.21,畅柳园,1室1厅1厨1卫,中楼层(共14层),57.32㎡,板塔结合,南 北,2004,BJXC88668424,2015-04-22,满五年,329,1,340,暂无数据,1,0,34,暂无数据
畅柳园 2室1厅 65.49平米,2015.04.30,畅柳园,2室1厅1厨1卫,中楼层(共14层),65.49㎡,板塔结合,南 北,2004,BJXC89060940,2015-04-30,满五年,370,1,370,1,1,0,12,1
畅柳园 3室1厅 108.27平米,2015.03.02,畅柳园,3室1厅1厨1卫,顶层(共14层),108.27㎡,板塔结合,东,2003,BJXC87103957,2015-03-03,满五年,520,1,530,暂无数据,1,0,11,暂无数据
畅柳园 2室1厅 65.93平米,2015.01.03,畅柳园,2室1厅1厨1卫,低楼层(共14层),65.93㎡,板塔结合,南 北,2004,BJXC88367247,2015-01-03,满五年,343,1,350,1,1,0,19,暂无数据
畅柳园 1室2厅 59.47平米,2015.01.17,畅柳园,1室2厅1厨1卫,顶层(共14层),59.47㎡,板塔结合,南 北,2004,BJXC87538755,2015-01-17,满五年,305,1,310,1,1,0,6,暂无数据
畅柳园 1室1厅 55.34平米,2015.01.18,畅柳园,1室1厅1厨1卫,低楼层(共14层),55.34㎡,板塔结合,西,2004,BJXC88473177,2015-01-19,满五年,290,1,304,暂无数据,0,0,2,暂无数据
畅柳园 1室1厅 55.78平米,2015.01.27,畅柳园,1室1厅1厨1卫,未知(共12层),55.78㎡,板塔结合,东,2004,BJXC88011978,2015-01-27,满五年,295,1,300,1,0,0,6,1
畅柳园 1室1厅 53.84平米,2015.01.31,畅柳园,1室1厅1厨1卫,中楼层(共14层),53.84㎡,板塔结合,西,2004,BJXC88793689,2015-01-31,满五年,272,1,280,1,0,0,0,暂无数据
畅柳园 2室1厅 73.72平米,2015.02,畅柳园,2室1厅1厨1卫,高楼层(共14层),73.72㎡,板塔结合,南 北,2003,BJXC88587521,2015-02-01,满五年,379-418,1,385,1,0,0,7,暂无数据
畅柳园 2室1厅 66.34平米,2015.02.05,畅柳园,2室1厅1厨1卫,中楼层(共14层),66.34㎡,板塔结合,南 北,2004,BJXC88713760,2015-02-06,满五年,353,1,365,暂无数据,1,0,22,4
畅柳园 2室1厅 67.09平米,2015.03.07,畅柳园,2室1厅1厨1卫,中楼层(共14层),67.09㎡,板塔结合,南 西,2004,BJXC88993829,2015-03-07,满五年,360,1,365,1,0,0,2,暂无数据
畅柳园 2室2厅 110平米,2015.03,畅柳园,2室2厅1厨2卫,高楼层(共9层),110㎡,板楼,南 北,2004,BJXC88616591,2015-03-13,满五年,509-562,1,600,1,1,0,9,暂无数据
畅柳园 2室1厅 69.43平米,2015.03,畅柳园,2室1厅1厨1卫,中楼层(共16层),69.43㎡,板塔结合,东 南 北,2003,BJXC88825898,2015-03-19,满五年,338-373,1,355,1,1,0,0,暂无数据
畅柳园 2室1厅 96.9平米,2015.03.21,畅柳园,2室1厅2厨1卫,低楼层(共16层),96.9㎡,塔楼,西,2004,BJXC88875198,2015-03-21,满五年,490,1,500,1,1,0,1,1
畅柳园 1室1厅 59.54平米,2015.03.28,畅柳园,1室1厅1厨1卫,低楼层(共14层),59.54㎡,板塔结合,南 北,2004,BJXC88825367,2015-03-29,满五年,318,1,320,暂无数据,1,0,8,暂无数据
畅柳园 1室1厅 52.3平米,2015.03.29,畅柳园,1室1厅1厨1卫,中楼层(共16层),52.3㎡,板塔结合,南,2003,BJXC88947222,2015-03-30,满五年,320,1,320,暂无数据,1,0,2,1
畅柳园 3室2厅 133平米,2015.04,畅柳园,3室2厅1厨2卫,低楼层(共9层),133㎡,板楼,南 北,2004,BJXC88253894,2015-04-01,满五年,661-730,1,695,1,1,0,40,1
畅柳园 --室--厅 65.49平米,2015.01,畅柳园,- -室- -厅,中楼层(共14层),65.49㎡,板塔结合,暂无数据,2004,BJ0000586310,2015-01-01,暂无数据,320-331,1,暂无数据,1,0,0,0,暂无数据
畅柳园 2室1厅 72.35平米,2014.11.28,畅柳园,2室1厅1厨1卫,中楼层(共14层),72.35㎡,板塔结合,东,2003,BJXC88562717,2014-11-29,满五年,380,1,375,暂无数据,0,0,6,暂无数据
畅柳园 2室1厅 66.21平米,2014.12,畅柳园,2室1厅1厨1卫,中楼层(共10层),66.21㎡,板塔结合,南 北,2004,BJXC88678645,2014-12-01,满五年,309-342,1,350,1,1,0,9,暂无数据
畅柳园 3室1厅 83平米,2014.12,畅柳园,3室1厅1厨1卫,中楼层(共16层),83㎡,塔楼,西 北,2002,BJXC87882404,2014-12-01,满五年,414-457,1,400,1,1,0,15,1
畅柳园 --室--厅 99.5平米,2014.12,畅柳园,- -室- -厅,高楼层(共14层),99.5㎡,板塔结合,暂无数据,2004,BJ0000583273,2014-12-01,暂无数据,418-462,1,暂无数据,1,0,0,0,暂无数据
畅柳园 3室1厅 99.5平米,2014.12.13,畅柳园,3室1厅1厨1卫,中楼层(共14层),99.5㎡,板塔结合,东 北,2004,BJXC87139906,2014-12-13,满五年,450,1,457,1,1,0,23,暂无数据
畅柳园 1室1厅 50.65平米,2014.12.20,畅柳园,1室1厅1厨1卫,高楼层(共14层),50.65㎡,板塔结合,北,2004,BJXC88316993,2014-12-20,满五年,260,1,260,1,1,0,21,暂无数据
畅柳园 1室2厅 59.64平米,2014.12.20,畅柳园,1室2厅1厨1卫,低楼层(共14层),59.64㎡,板塔结合,南 北,2004,BJXC86688271,2014-12-20,满五年,315,1,320,1,1,0,16,暂无数据
畅柳园 3室1厅 90.25平米,2014.12.28,畅柳园,3室1厅1厨1卫,高楼层(共14层),90.25㎡,板塔结合,东 北,2003,BJXC87261717,2014-12-29,满五年,440,1,460,暂无数据,1,0,7,暂无数据
畅柳园 1室1厅 55.34平米,2015.01,畅柳园,1室1厅1厨1卫,顶层(共14层),55.34㎡,板塔结合,东,2004,BJXC88783836,2015-01-01,暂无数据,266-275,1,290,1,1,0,3,暂无数据
畅柳园 --室--厅 67.09平米,2015.01,畅柳园,- -室- -厅,顶层(共16层),67.09㎡,板塔结合,暂无数据,2003,BJ0000584829,2015-01-01,暂无数据,320-331,2,暂无数据,1,0,0,0,暂无数据
畅柳园 1室1厅 49.99平米,2014.11,畅柳园,1室1厅1厨1卫,低楼层(共14层),49.99㎡,板塔结合,北,2004,BJXC87749634,2014-11-01,满五年,237-262,1,255,1,1,0,14,暂无数据
畅柳园 2室1厅 64.91平米,2014.11.07,畅柳园,2室1厅1厨1卫,低楼层(共16层),64.91㎡,塔楼,西 北,2003,BJXC87412492,2014-11-07,满五年,299,1,310,1,1,0,11,暂无数据
畅柳园 2室1厅 72.46平米,2014.11.07,畅柳园,2室1厅1厨1卫,高楼层(共14层),72.46㎡,板塔结合,西,2003,BJXC88479364,2014-11-07,满五年,365,1,370,1,0,0,2,1
畅柳园 2室1厅 73.72平米,2014.11.09,畅柳园,2室1厅1厨1卫,低楼层(共14层),73.72㎡,板塔结合,东 南 北,2003,BJXC86813373,2014-11-09,满五年,335,2,345,1,1,0,45,暂无数据
畅柳园 3室1厅 82.86平米,2014.11.16,畅柳园,3室1厅1厨1卫,低楼层(共16层),82.86㎡,板塔结合,东 北,2003,BJXC88381387,2014-11-17,满五年,393,1,400,暂无数据,0,0,10,2
畅柳园 --室--厅 59.06平米,2014.10,畅柳园,- -室- -厅,中楼层(共14层),59.06㎡,板塔结合,暂无数据,2003,BJ0000580354,2014-10-01,暂无数据,275-278,1,暂无数据,1,0,0,0,暂无数据
畅柳园 3室1厅 82.77平米,2014.10,畅柳园,3室1厅1厨1卫,中楼层(共16层),82.77㎡,塔楼,东 北,2002,BJXC87434273,2014-10-01,满五年,358-395,1,388,1,1,0,7,暂无数据
畅柳园 1室1厅 66平米,2014.10,畅柳园,1室1厅1厨1卫,高楼层(共10层),66㎡,板塔结合,东,2004,BJXC87247530,2014-10-01,暂无数据,276-305,1,320,1,0,0,0,暂无数据
畅柳园 1室1厅 63.19平米,2014.10.02,畅柳园,1室1厅1厨1卫,低楼层(共14层),63.19㎡,板塔结合,南,2004,BJXC88322995,2014-10-03,暂无数据,281,1,281,暂无数据,0,0,0,暂无数据
畅柳园 1室1厅 55.34平米,2014.10.03,畅柳园,1室1厅1厨1卫,低楼层(共14层),55.34㎡,板塔结合,北,2004,BJXC87412383,2014-10-19,满五年,259,1,268,暂无数据,1,0,7,暂无数据
畅柳园 1室1厅 49.99平米,2014.10.07,畅柳园,1室1厅1厨1卫,中楼层(共14层),49.99㎡,板塔结合,北,2004,BJXC86985930,2014-10-13,满五年,236,1,236,暂无数据,0,0,20,暂无数据
畅柳园 2室1厅 98.36平米,2014.10.08,畅柳园,2室1厅1厨1卫,底层(共16层),98.36㎡,塔楼,东 西 北,2004,BJXC85953613,2014-10-12,满五年,416,2,416,暂无数据,1,0,5,暂无数据
畅柳园 2室1厅 67.03平米,2014.10.12,畅柳园,2室1厅1厨1卫,高楼层(共16层),67.03㎡,塔楼,东 北,2002,BJXC88094051,2014-10-15,满五年,300,1,310,暂无数据,1,0,8,暂无数据
畅柳园 2室1厅 67.03平米,2014.10.15,畅柳园,2室1厅1厨1卫,高楼层(共16层),67.03㎡,塔楼,西北,2002,BJXC87839380,2014-10-17,满五年,300,1,300,暂无数据,1,0,20,1
畅柳园 2室1厅 110.37平米,2014.10.16,畅柳园,2室1厅1厨1卫,低楼层(共16层),110.37㎡,塔楼,东,2004,BJXC86015347,2014-10-19,暂无数据,428,3,445,暂无数据,1,0,20,暂无数据
畅柳园 2室1厅 72.46平米,2014.10.18,畅柳园,2室1厅1厨1卫,高楼层(共14层),72.46㎡,板塔结合,东,2003,BJXC87845626,2014-10-22,满五年,375,1,380,暂无数据,1,0,4,暂无数据
畅柳园 1室1厅 59.06平米,2014.10.27,畅柳园,1室1厅1厨1卫,中楼层(共14层),59.06㎡,板塔结合,西,2003,BJXC86378032,2014-10-30,满五年,270,1,278,暂无数据,1,0,11,暂无数据
畅柳园 3室1厅 82.86平米,2014.11.23,畅柳园,3室1厅1厨1卫,高楼层(共16层),82.86㎡,板塔结合,东 北,2003,BJXC86271216,2014-11-24,满五年,415,1,420,暂无数据,1,0,20,暂无数据
畅柳园 2室1厅 72.46平米,2014.11.28,畅柳园,2室1厅1厨1卫,中楼层(共14层),72.46㎡,板塔结合,西,2003,BJXC88435602,2014-11-29,满五年,362,1,365,暂无数据,1,0,6,暂无数据
畅柳园 2室1厅 110平米,2014.10,畅柳园,2室1厅1厨1卫,高楼层(共16层),110㎡,塔楼,东,2004,BJXC88297785,2014-10-01,满五年,447-494,1,470,1,1,0,10,暂无数据
畅柳园 2室1厅 64.91平米,2014.07.27,畅柳园,2室1厅1厨1卫,中楼层(共16层),64.91㎡,塔楼,西 北,2002,BJXC87337112,2014-07-29,满五年,288,1,290,暂无数据,1,0,9,暂无数据
畅柳园 --室--厅 65.79平米,2014.08,畅柳园,- -室- -厅,高楼层(共14层),65.79㎡,板塔结合,暂无数据,2004,BJ0000578610,2014-08-01,暂无数据,314-347,1,暂无数据,1,0,0,0,暂无数据
畅柳园 2室1厅 73.74平米,2014.08,畅柳园,2室1厅1厨1卫,中楼层(共14层),73.74㎡,板塔结合,南 北,2003,BJXC87428900,2014-08-01,满五年,347-384,1,375,1,1,0,6,暂无数据
畅柳园 1室1厅 49.99平米,2014.08,畅柳园,1室1厅1厨1卫,低楼层(共14层),49.99㎡,板塔结合,北,2004,BJXC87960056,2014-08-01,满五年,238-263,1,255,1,0,0,0,暂无数据
畅柳园 2室1厅 98.36平米,2014.08.21,畅柳园,2室1厅1厨1卫,低楼层(共16层),98.36㎡,塔楼,西 北,2004,BJXC87492101,2014-08-27,满五年,430,1,438,暂无数据,1,0,4,暂无数据
畅柳园 3室1厅 105平米,2014.09,畅柳园,3室1厅1厨1卫,低楼层(共16层),105㎡,板塔结合,东 南,2003,BJXC88000205,2014-09-01,满五年,499-552,1,550,1,1,0,6,1
畅柳园 1室1厅 52.3平米,2014.09.14,畅柳园,1室1厅1厨1卫,高楼层(共16层),52.3㎡,板塔结合,南,2003,BJXC87624492,2014-09-17,满五年,278,1,285,暂无数据,1,0,2,暂无数据
畅柳园 1室1厅 55.34平米,2014.09.14,畅柳园,1室1厅1厨1卫,低楼层(共14层),55.34㎡,板塔结合,东,2004,BJXC88093176,2014-09-17,满五年,263,1,264,暂无数据,1,0,4,暂无数据
畅柳园 2室1厅 70.18平米,2014.09.19,畅柳园,2室1厅1厨1卫,低楼层(共14层),70.18㎡,板塔结合,南 北,2004,BJXC88204931,2014-09-20,满五年,335,1,340,暂无数据,0,0,9,暂无数据
畅柳园 2室1厅 73.72平米,2014.09.25,畅柳园,2室1厅1厨1卫,顶层(共14层),73.72㎡,板塔结合,南 北,2003,BJXC87135896,2014-09-28,满五年,325,1,360,暂无数据,1,0,20,暂无数据
畅柳园 --室--厅 54.13平米,2014.06,畅柳园,- -室- -厅,中楼层(共14层),54.13㎡,板塔结合,暂无数据,2004,BJ0000576480,2014-06-01,暂无数据,230-235,1,暂无数据,1,0,0,0,暂无数据
