title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
和平里三区 1室1厅 43.69平米,2017.12.24,和平里三区,1室1厅1厨1卫,顶层(共6层),43.69㎡,板楼,南 北,1996,101102275594,2017-11-05,满五年,470,1,495,49,1,10,43,1213
和平里三区 1室1厅 40.57平米,2017.10.25,和平里三区,1室1厅1厨1卫,中楼层(共6层),40.57㎡,板楼,南 西,1996,101102153135,2017-10-05,暂无数据,435,1,460,21,0,15,33,1531
和平里三区 1室1厅 43.69平米,2017.10.26,和平里三区,1室1厅1厨1卫,低楼层(共6层),43.69㎡,板楼,南 北,1996,101102153205,2017-10-05,满五年,491,1,500,22,1,11,16,179
和平里三区 2室1厅 58.5平米,2017.12.20,和平里三区,2室1厅1厨1卫,高楼层(共6层),58.5㎡,板楼,南 北,1996,101102352242,2017-11-29,暂无数据,618,1,620,22,0,10,0,暂无数据
和平里三区 1室1厅 40.57平米,2017.12.26,和平里三区,1室1厅1厨1卫,高楼层(共6层),40.57㎡,板楼,南 西,1996,101102354394,2017-11-30,满五年,413,1,428,26,1,30,35,858
和平里三区 1室1厅 40.57平米,2018.01,和平里三区,1室1厅1厨1卫,低楼层(共6层),40.57㎡,板楼,西南,1996,101102408326,2017-12-17,满五年,402-445,1,440,16,0,16,0,暂无数据
和平里三区 1室1厅 40.57平米,2018.01.10,和平里三区,1室1厅1厨1卫,高楼层(共6层),40.57㎡,板楼,西,1996,101102428256,2017-12-23,暂无数据,417,1,417,18,1,1,0,暂无数据
和平里三区 1室1厅 40.57平米,2018.01.11,和平里三区,1室1厅1厨1卫,顶层(共6层),40.57㎡,板楼,西南,1996,101102140600,2017-09-29,暂无数据,382,1,410,104,1,64,56,2294
和平里三区 1室1厅 40.57平米,2018.01.30,和平里三区,1室1厅1厨1卫,高楼层(共6层),40.57㎡,板楼,西南,1996,101102472498,2018-01-08,暂无数据,418,1,420,23,1,9,0,暂无数据
和平里三区 1室1厅 40.57平米,2018.01.27,和平里三区,1室1厅1厨1卫,顶层(共6层),40.57㎡,板楼,东南,1996,101101587760,2017-05-15,暂无数据,390,1,403,257,1,17,84,4318
和平里三区 1室1厅 40.57平米,2018.02,和平里三区,1室1厅1厨1卫,顶层(共6层),40.57㎡,板楼,西南,1996,101102417081,2017-12-20,暂无数据,380-420,1,405,43,0,0,46,1399
和平里三区 2室1厅 57.87平米,2018.02.26,和平里三区,2室1厅1厨1卫,低楼层(共6层),57.87㎡,板楼,南 北,1996,101102567404,2018-02-24,满五年,616,1,630,2,0,20,19,98
和平里三区 3室1厅 112.3平米,2018.03,和平里三区,3室1厅1厨1卫,中楼层(共7层),112.3㎡,板楼,西南,2000,101102244307,2017-10-28,满五年,998-1103,1,1120,124,1,77,94,5432
和平里三区 2室1厅 57.53平米,2018.03.16,和平里三区,2室1厅1厨1卫,高楼层(共6层),57.53㎡,板楼,东 西,1996,101102495042,2018-01-16,暂无数据,570,1,575,59,0,37,90,2643
和平里三区 2室1厅 56.55平米,2018.03.17,和平里三区,2室1厅1厨1卫,底层(共6层),56.55㎡,板楼,南,1996,101102130332,2017-09-27,暂无数据,580,1,620,171,1,70,34,1287
和平里三区 1室1厅 46.13平米,2017.10.12,和平里三区,1室1厅1厨1卫,高楼层(共6层),46.13㎡,板楼,南,1996,101102140879,2017-09-29,满五年,492,1,520,13,0,2,1,暂无数据
和平里三区 1室1厅 40.57平米,2016.11.07,和平里三区,1室1厅1厨1卫,中楼层(共6层),40.57㎡,板楼,东南,1996,101100752170,2016-10-20,暂无数据,418,1,430,18,0,35,27,406
和平里三区 1室1厅 40.57平米,2016.11.18,和平里三区,1室1厅1厨1卫,顶层(共6层),40.57㎡,板楼,东南,1996,101100797302,2016-11-03,满两年,405,1,410,16,0,9,35,646
和平里三区 --室--厅 57.53平米,2016.12,和平里三区,- -室- -厅,中楼层(共6层),57.53㎡,板楼,暂无数据,1996,BJ0002357289,暂无数据,暂无数据,190-210,1,暂无数据,暂无数据,0,0,0,暂无数据
和平里三区 1室1厅 40.57平米,2016.12.04,和平里三区,1室1厅1厨1卫,中楼层(共6层),40.57㎡,板楼,西南,1996,101100852147,2016-11-16,暂无数据,430,1,430,19,0,10,1,191
和平里三区 1室1厅 40.57平米,2016.12,和平里三区,1室1厅1厨1卫,中楼层(共6层),40.57㎡,板楼,东 西南,1996,BJ0002357293,暂无数据,暂无数据,376-415,1,暂无数据,暂无数据,0,0,0,暂无数据
和平里三区 2室1厅 89.88平米,2017.02.08,和平里三区,2室1厅1厨1卫,中楼层(共7层),89.88㎡,板楼,东 西,2000,101101064518,2017-01-11,暂无数据,900,1,960,29,0,10,8,380
和平里三区 2室1厅 57.02平米,2017.02.19,和平里三区,2室1厅1厨1卫,中楼层(共6层),57.02㎡,板楼,南,1996,101101122341,2017-02-06,满五年,650,1,650,13,1,53,58,3160
和平里三区 1室1厅 45.37平米,2017.03.12,和平里三区,1室1厅1厨1卫,中楼层(共6层),45.37㎡,板楼,东,1996,101101265043,2017-03-02,满五年,589,1,590,11,0,15,12,832
和平里三区 2室1厅 58.5平米,2017.02.12,和平里三区,2室1厅1厨1卫,顶层(共6层),58.5㎡,板楼,南 北,1996,101101126557,2017-02-07,暂无数据,629,1,639,6,0,14,25,874
和平里三区 2室1厅 71.92平米,2017.02.14,和平里三区,2室1厅1厨1卫,中楼层(共6层),71.92㎡,板楼,南 北,1996,101101030909,2017-01-02,满五年,785,1,800,43,0,78,48,6298
和平里三区 1室1厅 40.57平米,2017.03.16,和平里三区,1室1厅1厨1卫,高楼层(共6层),40.57㎡,板楼,东 西南,1996,101101335997,2017-03-15,暂无数据,510,1,510,1,0,1,1,157
和平里三区 4室2厅 144.38平米,2017.03.19,和平里三区,4室2厅1厨2卫,中楼层(共7层),144.38㎡,板楼,南 北,2000,101101037876,2017-01-04,满五年,1530,1,1550,74,1,17,43,4051
和平里三区 1室1厅 40.57平米,2017.05.13,和平里三区,1室1厅1厨1卫,低楼层(共6层),40.57㎡,板楼,东南,1996,101101484672,2017-04-17,满五年,520,1,525,27,1,2,51,1572
和平里三区 1室1厅 40.57平米,2017.05.19,和平里三区,1室1厅1厨1卫,顶层(共6层),40.57㎡,板楼,西南,1996,101101549524,2017-05-05,暂无数据,460,1,475,14,1,4,20,308
和平里三区 2室1厅 56.71平米,2017.05.30,和平里三区,2室1厅1厨1卫,中楼层(共6层),56.71㎡,板楼,南,1996,101101589511,2017-05-16,暂无数据,610,1,630,14,1,0,30,622
和平里三区 2室1厅 58.18平米,2016.09.22,和平里三区,2室1厅1厨1卫,低楼层(共6层),58.18㎡,板楼,南 北,未知,101100548962,2016-09-07,满五年,570,1,600,16,0,14,20,暂无数据
和平里三区 1室1厅 43.69平米,2016.09.26,和平里三区,1室1厅1厨1卫,高楼层(共6层),43.69㎡,板楼,南 北,1996,101100422658,2016-08-10,满两年,457,2,458,47,1,12,36,1
和平里三区 1室1厅 40.57平米,2016.09.28,和平里三区,1室1厅1厨1卫,底层(共6层),40.57㎡,板楼,西南,1996,101100620568,2016-09-23,满五年,405,1,410,6,0,16,14,1
和平里三区 1室1厅 46.13平米,2016.09.24,和平里三区,1室1厅1厨1卫,低楼层(共6层),46.13㎡,板楼,南,1996,101100523120,2016-09-02,暂无数据,450,1,460,23,1,6,10,暂无数据
和平里三区 1室1厅 40.57平米,2016.10,和平里三区,1室1厅1厨1卫,低楼层(共6层),40.57㎡,板楼,东南,1996,101100331463,2016-07-19,暂无数据,360-397,1,380,74,0,6,7,10
和平里三区 2室1厅 58.31平米,2017.05.30,和平里三区,2室1厅1厨1卫,中楼层(共6层),58.31㎡,板楼,南 北,1996,101101603483,2017-05-20,满五年,720,1,710,10,0,28,33,857
和平里三区 1室1厅 40.57平米,2017.07.21,和平里三区,1室1厅1厨1卫,底层(共6层),40.57㎡,板楼,西,1996,101101828971,2017-07-18,暂无数据,430,1,440,4,0,17,37,900
和平里三区 1室1厅 43.69平米,2017.07.08,和平里三区,1室1厅1厨1卫,中楼层(共6层),43.69㎡,板楼,南 北,1996,101101706703,2017-06-16,满五年,498,1,510,22,1,42,0,6
和平里三区 1室1厅 45.37平米,2017.07.13,和平里三区,1室1厅1厨1卫,中楼层(共6层),45.37㎡,板楼,东,1996,101101671171,2017-06-07,满五年,488,1,499,37,1,48,73,3344
和平里三区 2室1厅 57.78平米,2017.09,和平里三区,2室1厅1厨1卫,高楼层(共6层),57.78㎡,板楼,东 西,未知,101101856329,2017-07-24,暂无数据,599-662,1,648,39,1,2,0,暂无数据
和平里三区 1室1厅 44平米,2017.09.02,和平里三区,1室1厅1厨1卫,低楼层(共6层),44㎡,板楼,东 南 西,1996,101101949983,2017-08-15,暂无数据,514,1,530,19,1,23,0,暂无数据
和平里三区 2室1厅 58.18平米,2017.09.07,和平里三区,2室1厅1厨1卫,顶层(共6层),58.18㎡,板楼,南 北,1996,101101550240,2017-05-05,暂无数据,540,1,580,125,1,62,183,10290
和平里三区 1室1厅 40.57平米,2017.09.23,和平里三区,1室1厅1厨1卫,高楼层(共6层),40.57㎡,板楼,西南,1996,101102089901,2017-09-17,暂无数据,440,1,470,7,0,6,0,暂无数据
和平里三区 2室1厅 58.31平米,2017.10.08,和平里三区,2室1厅1厨1卫,顶层(共6层),58.31㎡,板楼,南 北,1996,101102008836,2017-08-29,暂无数据,565,1,582,41,1,101,86,1936
和平里三区 1室1厅 46.13平米,2016.09.14,和平里三区,1室1厅1厨1卫,中楼层(共6层),46.13㎡,板楼,南,1996,101100391328,2016-08-04,满五年,420,1,420,41,1,1,4,暂无数据
和平里三区 2室1厅 57.02平米,2015.12.28,和平里三区,2室1厅1厨1卫,中楼层(共6层),57.02㎡,板楼,南,1996,BJDC91268274,2015-12-29,满五年,409,1,428,暂无数据,0,0,3,暂无数据
和平里三区 2室1厅 58.48平米,2016.02.25,和平里三区,2室1厅1厨1卫,高楼层(共6层),58.48㎡,板楼,南 北,未知,BJDC91606219,2016-02-25,满五年,465,1,465,1,0,0,5,2
和平里三区 1室1厅 43.69平米,2016.03.03,和平里三区,1室1厅1厨1卫,顶层(共6层),43.69㎡,板楼,南 北,未知,BJDC91618193,2016-03-03,满五年,365,1,365,1,1,0,6,1
和平里三区 1室1厅 40.57平米,2016.03.22,和平里三区,1室1厅1厨1卫,高楼层(共6层),40.57㎡,板楼,东 南,1996,BJDC91652350,2016-03-23,满五年,355,1,355,暂无数据,0,0,11,1
和平里三区 2室1厅 58.5平米,2016.05.05,和平里三区,2室1厅1厨1卫,中楼层(共6层),58.5㎡,板楼,南 北,1996,BJDC91959581,2016-05-06,满五年,514,1,530,暂无数据,0,0,22,1
和平里三区 2室1厅 58.18平米,2016.05.08,和平里三区,2室1厅1厨1卫,底层(共6层),58.18㎡,板楼,南 北,未知,BJDC91985229,2016-05-11,满五年,509,1,520,暂无数据,0,0,20,2
和平里三区 1室1厅 40.57平米,2016.06.12,和平里三区,1室1厅1厨1卫,低楼层(共6层),40.57㎡,板楼,南,1996,BJDC92339758,2016-06-13,满五年,381,1,395,暂无数据,0,0,10,1
和平里三区 3室1厅 71平米,2016.07.21,和平里三区,3室1厅1厨1卫,中楼层(共6层),71㎡,板楼,南 北,1996,101100330897,2016-07-19,暂无数据,632,2,645,2,0,1,5,暂无数据
和平里三区 2室1厅 58.26平米,2016.07.21,和平里三区,2室1厅1厨1卫,高楼层(共6层),58.26㎡,板楼,南 北,1996,101100323173,2016-07-17,满五年,515,1,520,5,0,3,1,暂无数据
和平里三区 1室1厅 40.57平米,2016.07.31,和平里三区,1室1厅1厨1卫,高楼层(共6层),40.57㎡,板楼,南 西,1996,101092291143,2016-05-30,满五年,365,1,372,63,0,1,12,暂无数据
和平里三区 1室1厅 40.57平米,2016.08.17,和平里三区,1室1厅1厨1卫,中楼层(共6层),40.57㎡,板楼,东,1996,101100266232,2016-07-03,满五年,371,1,376,45,0,0,9,暂无数据
和平里三区 1室1厅 40.57平米,2016.08.18,和平里三区,1室1厅1厨1卫,低楼层(共6层),40.57㎡,板楼,西南,1996,101100411711,2016-08-08,满五年,381,1,385,11,0,0,2,暂无数据
和平里三区 2室1厅 58.06平米,2016.08.20,和平里三区,2室1厅1厨1卫,底层(共6层),58.06㎡,板楼,南 北,1996,101100357669,2016-07-26,暂无数据,532,1,540,26,0,5,23,暂无数据
和平里三区 1室1厅 40.57平米,2016.08.29,和平里三区,1室1厅1厨1卫,低楼层(共6层),40.57㎡,板楼,东南,1996,101100424469,2016-08-11,满五年,375,1,380,19,0,4,9,暂无数据
和平里三区 2室1厅 57.02平米,2016.08.30,和平里三区,2室1厅1厨1卫,顶层(共6层),57.02㎡,板楼,南,1996,101092112639,2016-05-02,暂无数据,502,1,505,121,0,4,27,暂无数据
和平里三区 1室1厅 46.13平米,2015.06.05,和平里三区,1室1厅1厨1卫,中楼层(共6层),46.13㎡,板楼,南,未知,BJDC89578101,2015-06-05,满两年,282,1,300,1,0,0,1,1
和平里三区 1室1厅 40.57平米,2015.06.17,和平里三区,1室1厅1厨1卫,低楼层(共6层),40.57㎡,板楼,西,1996,BJDC89638984,2015-06-18,暂无数据,264,1,265,暂无数据,1,0,2,暂无数据
和平里三区 1室1厅 40.57平米,2015.07,和平里三区,1室1厅1厨1卫,顶层(共6层),40.57㎡,板楼,东,1996,BJDC89409596,2015-07-01,满五年,244-269,1,270,1,0,0,1,暂无数据
和平里三区 1室1厅 40.57平米,2015.07.09,和平里三区,1室1厅1厨1卫,中楼层(共6层),40.57㎡,板楼,南,1996,BJDC89749635,2015-07-10,满五年,268,1,269,暂无数据,1,0,3,暂无数据
和平里三区 1室1厅 43.69平米,2015.07.19,和平里三区,1室1厅1厨1卫,高楼层(共6层),43.69㎡,板楼,南 北,未知,BJDC89828785,2015-07-19,暂无数据,290,1,295,1,0,0,0,暂无数据
和平里三区 2室1厅 58.18平米,2015.09.23,和平里三区,2室1厅1厨1卫,中楼层(共6层),58.18㎡,板楼,南 北,未知,BJDC89809993,2015-09-23,满五年,395,1,400,1,1,0,31,2
和平里三区 1室1厅 37.38平米,2015.10.14,和平里三区,1室1厅1厨1卫,地下室(共6层),37.38㎡,板楼,南 西,1996,BJDC90354224,2015-10-15,满五年,212,1,220,暂无数据,0,0,3,暂无数据
和平里三区 1室1厅 40.57平米,2015.10.15,和平里三区,1室1厅1厨1卫,底层(共6层),40.57㎡,板楼,西,1996,BJDC90566745,2015-10-16,满五年,287,1,295,暂无数据,1,0,2,暂无数据
和平里三区 2室1厅 58.5平米,2015.11.04,和平里三区,2室1厅1厨1卫,顶层(共6层),58.5㎡,板楼,南 北,1996,BJDC90725880,2015-11-05,满五年,395,1,395,暂无数据,1,0,6,2
和平里三区 2室1厅 58.18平米,2015.11.14,和平里三区,2室1厅1厨1卫,中楼层(共6层),58.18㎡,板楼,南 北,未知,BJDC90899911,2015-11-14,满五年,406,1,410,1,0,0,0,暂无数据
和平里三区 2室1厅 58平米,2015.12,和平里三区,2室1厅1厨1卫,顶层(共6层),58㎡,板楼,南,未知,BJDC91370268,2015-12-01,满五年,430-441,1,430,1,0,0,3,暂无数据
和平里三区 2室1厅 58.48平米,2015.12.11,和平里三区,2室1厅1厨1卫,顶层(共6层),58.48㎡,板楼,南 北,未知,BJDC91103589,2015-12-11,满五年,410,1,416,1,0,0,5,暂无数据
和平里三区 1室1厅 40.57平米,2015.12.13,和平里三区,1室1厅1厨1卫,中楼层(共6层),40.57㎡,板楼,东南,1996,BJDC90932222,2015-12-14,满五年,294,2,294,暂无数据,0,0,8,3
和平里三区 2室1厅 56.62平米,2015.12.27,和平里三区,2室1厅1厨1卫,顶层(共6层),56.62㎡,板楼,南 北,1996,BJDC91108758,2015-12-27,满五年,395,2,400,1,0,0,7,暂无数据
和平里三区 3室1厅 72平米,2015.06,和平里三区,3室1厅1厨1卫,中楼层(共6层),72㎡,板楼,南 北,1996,BJDC89039631,2015-06-01,满五年,437-483,1,465,1,0,0,10,2
和平里三区 1室1厅 42.88平米,2015.03.16,和平里三区,1室1厅1厨1卫,高楼层(共6层),42.88㎡,板楼,东 南,1996,BJDC88902539,2015-03-17,满五年,255,1,255,暂无数据,1,0,2,暂无数据
和平里三区 1室1厅 46.13平米,2015.03.15,和平里三区,1室1厅1厨1卫,低楼层(共6层),46.13㎡,板楼,南,未知,BJDC88454233,2015-03-16,满五年,272,1,276,暂无数据,1,0,11,暂无数据
和平里三区 1室1厅 40.57平米,2015.04.24,和平里三区,1室1厅1厨1卫,中楼层(共6层),40.57㎡,板楼,南 西,1996,BJDC89338807,2015-04-24,暂无数据,251,1,255,1,1,0,0,暂无数据
和平里三区 1室1厅 40.57平米,2015.04.28,和平里三区,1室1厅1厨1卫,高楼层(共6层),40.57㎡,板楼,东,1996,BJDC89196071,2015-04-29,满五年,257,1,260,暂无数据,1,0,3,暂无数据
