title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
青年湖东里 1室1厅 50.37平米,2015.09,青年湖东里,1室1厅1厨1卫,中楼层(共6层),50.37㎡,板楼,东,1992,BJDC89755061,2015-09-01,满五年,199-220,1,210,1,0,0,37,暂无数据
青年湖东里 1室1厅 50.5平米,2015.05.31,青年湖东里,1室1厅1厨1卫,中楼层(共6层),50.5㎡,板楼,东,1992,BJDC89519645,2015-05-31,满两年,200,1,205,1,0,0,1,暂无数据
青年湖东里 2室1厅 64.38平米,2015.06.20,青年湖东里,2室1厅1厨1卫,高楼层(共18层),64.38㎡,塔楼,南,1988,BJDC89045457,2015-06-20,满五年,320,1,325,1,1,0,16,暂无数据
青年湖东里 1室1厅 53.22平米,2015.06.27,青年湖东里,1室1厅1厨1卫,高楼层(共18层),53.22㎡,塔楼,东 南,1988,BJDC89682076,2015-06-28,满五年,269,1,270,暂无数据,0,0,3,暂无数据
青年湖东里 2室1厅 63.4平米,2015.07.06,青年湖东里,2室1厅1厨1卫,中楼层(共6层),63.4㎡,板楼,南 北,1986,BJDC89050842,2015-07-06,满五年,328,1,330,1,1,0,23,暂无数据
青年湖东里 1室1厅 35.43平米,2015.07.12,青年湖东里,1室1厅1厨1卫,底层(共5层),35.43㎡,板楼,东,1980,BJDC89065159,2015-07-12,满五年,188,1,190,1,1,0,17,暂无数据
青年湖东里 2室1厅 55.56平米,2015.07.15,青年湖东里,2室1厅1厨1卫,中楼层(共6层),55.56㎡,板楼,南 北,1986,BJDC89762361,2015-07-16,满五年,305,1,310,暂无数据,0,0,2,暂无数据
青年湖东里 1室1厅 50.82平米,2015.07.16,青年湖东里,1室1厅1厨1卫,低楼层(共18层),50.82㎡,塔楼,南,1988,BJDC89521918,2015-07-17,满两年,238,1,237,暂无数据,1,0,8,1
青年湖东里 1室1厅 42.57平米,2015.07.18,青年湖东里,1室1厅1厨1卫,高楼层(共6层),42.57㎡,板楼,南 北,1988,BJDC87412518,2015-07-19,满五年,225,1,225,暂无数据,1,0,16,1
青年湖东里 --室--厅 70.79平米,2015.11,青年湖东里,- -室- -厅,中楼层(共5层),70.79㎡,板楼,暂无数据,1980,BJ0001429300,2015-11-01,暂无数据,381-400,1,暂无数据,1,0,0,0,暂无数据
青年湖东里 2室1厅 66.68平米,2015.11.01,青年湖东里,2室1厅1厨1卫,低楼层(共18层),66.68㎡,塔楼,东 北,1988,BJDC89827293,2015-11-02,满五年,340,1,348,暂无数据,1,0,18,1
青年湖东里 1室1厅 37.11平米,2015.11.01,青年湖东里,1室1厅1厨1卫,高楼层(共6层),37.11㎡,板楼,东,1986,BJDC90717982,2015-11-01,满五年,198,1,200,1,0,0,11,暂无数据
青年湖东里 2室1厅 55.42平米,2015.11.15,青年湖东里,2室1厅1厨1卫,高楼层(共6层),55.42㎡,板楼,南 北,1988,BJDC90807355,2015-11-16,满五年,312,1,320,暂无数据,0,0,8,1
青年湖东里 2室1厅 51.94平米,2015.11.15,青年湖东里,2室1厅1厨1卫,中楼层(共5层),51.94㎡,板楼,南 北,1980,BJDC89621620,2015-11-15,满五年,267,1,270,1,1,0,162,1
青年湖东里 3室1厅 78.23平米,2015.11.26,青年湖东里,3室1厅1厨1卫,低楼层(共18层),78.23㎡,塔楼,南 西 北,1988,BJDC86681091,2015-11-27,满五年,410,1,405,暂无数据,1,0,126,5
青年湖东里 1室1厅 46平米,2015.12,青年湖东里,1室1厅1厨1卫,低楼层(共18层),46㎡,塔楼,南,1988,BJDC90888576,2015-12-01,满五年,234-259,1,260,1,1,0,7,1
青年湖东里 1室1厅 45.6平米,2015.12,青年湖东里,1室1厅1厨1卫,中楼层(共6层),45.6㎡,板楼,西,1992,BJDC89469589,2015-12-01,满五年,233-258,1,235,1,1,0,57,暂无数据
青年湖东里 --室--厅 66.42平米,2015.12,青年湖东里,- -室- -厅,低楼层(共6层),66.42㎡,板楼,暂无数据,1992,BJ0001425422,2015-12-01,暂无数据,347-384,1,暂无数据,1,0,0,0,暂无数据
青年湖东里 1室1厅 50.38平米,2015.12.07,青年湖东里,1室1厅1厨1卫,低楼层(共18层),50.38㎡,塔楼,南 北,1988,BJDC89760596,2015-12-07,满两年,255,1,260,1,1,0,41,2
青年湖东里 1室0厅 50.37平米,2015.12.13,青年湖东里,1室0厅1厨1卫,高楼层(共6层),50.37㎡,板楼,西,1992,BJDC90098262,2015-12-14,满五年,202,1,200,暂无数据,1,0,93,11
青年湖东里 1室1厅 45.4平米,2015.12.20,青年湖东里,1室1厅1厨0卫,低楼层(共6层),45.4㎡,板楼,西,1992,BJDC89876528,2015-12-21,满五年,230,1,235,暂无数据,1,0,19,2
青年湖东里 1室1厅 36.7平米,2015.12.24,青年湖东里,1室1厅1厨1卫,底层(共5层),36.7㎡,板楼,南,未知,BJDC89355805,2015-12-27,暂无数据,236,2,230,暂无数据,0,0,38,1
青年湖东里 2室1厅 53.23平米,2016.01.08,青年湖东里,2室1厅1厨1卫,中楼层(共5层),53.23㎡,板楼,南,1980,BJDC91252851,2016-01-08,满两年,325,2,330,1,1,0,10,2
