title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
土儿胡同 3室1厅 83.4平米,2015.09.13,土儿胡同,3室1厅1厨1卫,中楼层(共6层),83.4㎡,板楼,南 西,2003,BJDC90244244,2015-09-14,满五年,650,1,650,暂无数据,0,0,5,2
土儿胡同 2室1厅 69.06平米,2015.10.01,土儿胡同,2室1厅1厨1卫,高楼层(共6层),69.06㎡,板楼,南 北,2003,BJDC90036906,2015-10-01,满五年,540,1,545,1,1,0,12,暂无数据
土儿胡同 --室--厅 69.88平米,2015.10,土儿胡同,- -室- -厅,中楼层(共6层),69.88㎡,板楼,暂无数据,2002,BJ0001248389,2015-10-01,暂无数据,500-552,1,暂无数据,1,0,0,0,暂无数据
土儿胡同 --室--厅 67.66平米,2015.10,土儿胡同,- -室- -厅,低楼层(共6层),67.66㎡,板楼,暂无数据,2003,BJ0000985180,2015-10-01,暂无数据,501-530,1,暂无数据,1,0,0,0,暂无数据
土儿胡同 3室2厅 112平米,2015.10,土儿胡同,3室2厅1厨2卫,顶层(共6层),112㎡,板楼,南 北,2003,BJDC90540074,2015-10-01,满五年,684-756,1,720,1,0,0,4,暂无数据
土儿胡同 2室1厅 79.91平米,2015.10,土儿胡同,2室1厅1厨1卫,中楼层(共6层),79.91㎡,板楼,南 北,2002,BJDC89843152,2015-10-01,满五年,576-637,1,620,1,0,0,14,1
土儿胡同 2室1厅 66.93平米,2015.10.11,土儿胡同,2室1厅1厨1卫,高楼层(共6层),66.93㎡,板楼,南 北,2003,BJDC89851380,2015-10-11,满五年,525,1,530,1,0,0,14,4
土儿胡同 2室2厅 121.07平米,2015.11,土儿胡同,2室2厅1厨2卫,顶层(共6层),121.07㎡,板楼,南 北,2003,BJDC90337580,2015-11-01,满五年,713-788,1,760,1,1,0,7,1
土儿胡同 2室1厅 69.69平米,2015.11.27,土儿胡同,2室1厅1厨1卫,高楼层(共6层),69.69㎡,板楼,南 北,2003,BJDC90911873,2015-11-28,满两年,536,2,550,暂无数据,1,0,11,1
土儿胡同 5室2厅 155.45平米,2015.11.28,土儿胡同,5室2厅1厨2卫,顶层(共6层),155.45㎡,板楼,南 北,2003,BJDC90620257,2015-11-29,满五年,920,1,980,暂无数据,0,0,5,暂无数据
土儿胡同 2室1厅 66.93平米,2015.12,土儿胡同,2室1厅1厨1卫,中楼层(共6层),66.93㎡,板楼,南 北,2003,BJDC90191752,2015-12-01,满五年,570-630,1,560,1,0,0,8,暂无数据
土儿胡同 2室1厅 66.93平米,2015.12,土儿胡同,2室1厅1厨1卫,低楼层(共6层),66.93㎡,板楼,南 北,2003,BJDC90943020,2015-12-01,满五年,570-630,1,600,1,1,0,8,暂无数据
土儿胡同 2室1厅 70平米,2015.12,土儿胡同,2室1厅1厨1卫,中楼层(共6层),70㎡,板楼,南 北,2003,BJDC88781656,2015-12-01,满五年,436-481,1,465,1,1,0,5,暂无数据
土儿胡同 3室2厅 122.44平米,2015.12.12,土儿胡同,3室2厅1厨2卫,顶层(共6层),122.44㎡,板楼,南 北,2003,BJDC90925319,2015-12-12,满五年,775,1,780,1,0,0,30,暂无数据
土儿胡同 2室1厅 68.37平米,2015.07.31,土儿胡同,2室1厅1厨1卫,中楼层(共6层),68.37㎡,板楼,南 北,2003,BJDC89730193,2015-07-31,暂无数据,530,1,530,1,0,0,6,暂无数据
土儿胡同 3室2厅 128.55平米,2015.08.09,土儿胡同,3室2厅1厨2卫,顶层(共6层),128.55㎡,板楼,南 北,2003,BJDC89770617,2015-08-09,满五年,749,1,770,1,1,0,10,暂无数据
土儿胡同 2室1厅 69.17平米,2015.08.15,土儿胡同,2室1厅1厨1卫,高楼层(共6层),69.17㎡,板楼,东 西,2003,BJDC89807879,2015-08-16,暂无数据,470,2,475,暂无数据,1,0,9,2
土儿胡同 3室1厅 122.42平米,2015.08.23,土儿胡同,3室1厅1厨2卫,顶层(共6层),122.42㎡,板楼,南 北,2003,BJDC89862548,2015-08-23,满五年,728,1,750,1,1,0,7,暂无数据
土儿胡同 2室1厅 69.88平米,2016.04,土儿胡同,2室1厅1厨1卫,中楼层(共5层),69.88㎡,板楼,南 北,2002,BJDC91882002,2016-04-01,满五年,664-733,1,710,1,1,0,17,1
土儿胡同 1室1厅 37.97平米,2016.04,土儿胡同,1室1厅1厨1卫,顶层(共4层),37.97㎡,板楼,南,1990,BJDC92211989,暂无数据,满五年,404-447,1,430,暂无数据,1,0,26,4
土儿胡同 2室1厅 69.69平米,2016.04.20,土儿胡同,2室1厅1厨1卫,中楼层(共6层),69.69㎡,板楼,南 北,2003,BJDC91941730,2016-04-21,满五年,712,1,730,暂无数据,0,0,7,暂无数据
土儿胡同 1室1厅 37.97平米,2016.06,土儿胡同,1室1厅1厨1卫,中楼层(共4层),37.97㎡,板楼,南,1990,BJ0002114225,暂无数据,暂无数据,366-405,1,暂无数据,暂无数据,0,0,0,暂无数据
土儿胡同 2室1厅 69.88平米,2016.06.27,土儿胡同,2室1厅1厨1卫,中楼层(共6层),69.88㎡,板楼,南 北,2002,101091880963,2016-03-30,满五年,717,2,736,89,1,120,56,暂无数据
土儿胡同 2室1厅 68.37平米,2016.07.13,土儿胡同,2室1厅1厨1卫,高楼层(共6层),68.37㎡,板楼,南 北,2003,101100262727,2016-07-03,暂无数据,726,1,750,11,0,2,6,暂无数据
土儿胡同 1室1厅 37.97平米,2016.09,土儿胡同,1室1厅1厨1卫,中楼层(共4层),37.97㎡,板楼,南,1990,BJ0002222919,暂无数据,暂无数据,82-91,1,暂无数据,暂无数据,0,0,0,暂无数据
土儿胡同 2室1厅 67.36平米,2016.09,土儿胡同,2室1厅1厨1卫,底层(共6层),67.36㎡,板楼,东 西,2003,101100478620,2016-08-23,暂无数据,656-725,1,708,9,0,18,16,6
土儿胡同 2室1厅 69.8平米,2016.09,土儿胡同,2室1厅1厨1卫,顶层(共6层),69.8㎡,板楼,东南,2003,101100542266,2016-09-06,暂无数据,693-766,1,729,暂无数据,0,10,19,18
土儿胡同 3室1厅 82.78平米,2016.09.14,土儿胡同,3室1厅1厨1卫,中楼层(共6层),82.78㎡,板楼,南 北,2003,101100551221,2016-09-08,满五年,845,1,860,7,0,25,10,暂无数据
土儿胡同 2室1厅 73.81平米,2015.07.11,土儿胡同,2室1厅1厨1卫,中楼层(共6层),73.81㎡,板楼,南 北,2002,BJDC89765932,2015-07-11,满五年,560,1,565,1,1,0,1,暂无数据
土儿胡同 2室1厅 66.93平米,2015.02.11,土儿胡同,2室1厅1厨1卫,中楼层(共6层),66.93㎡,板楼,南 北,2003,BJDC88837444,2015-02-08,满五年,508,1,510,3,1,0,2,暂无数据
土儿胡同 2室1厅 69.69平米,2015.03,土儿胡同,2室1厅1厨1卫,底层(共6层),69.69㎡,板楼,东 西,2003,BJDC87092877,2015-03-03,满五年,399-440,1,450,1,1,0,10,1
土儿胡同 2室1厅 69.17平米,2015.04.03,土儿胡同,2室1厅1厨1卫,高楼层(共6层),69.17㎡,板楼,东 西,2003,BJDC89106897,2015-04-04,满五年,395,2,435,暂无数据,1,0,2,暂无数据
土儿胡同 2室1厅 73.59平米,2015.04.07,土儿胡同,2室1厅1厨1卫,高楼层(共6层),73.59㎡,板楼,东 西,2003,BJDC86499694,2015-04-07,满五年,457,1,465,1,1,0,10,暂无数据
土儿胡同 2室1厅 66.93平米,2015.04.14,土儿胡同,2室1厅1厨1卫,中楼层(共6层),66.93㎡,板楼,南 北,2003,BJDC89073920,2015-04-15,满五年,525,1,530,暂无数据,1,0,2,暂无数据
土儿胡同 3室2厅 118.12平米,2015.05,土儿胡同,3室2厅1厨2卫,顶层(共6层),118.12㎡,板楼,东 南 北,2003,BJDC88103610,2015-05-01,满五年,650-681,1,680,1,1,0,26,1
土儿胡同 2室1厅 69.93平米,2015.05.17,土儿胡同,2室1厅1厨1卫,高楼层(共6层),69.93㎡,板楼,南 北,2002,BJDC89384717,2015-05-17,满五年,498,1,510,1,0,0,2,暂无数据
土儿胡同 3室2厅 121.69平米,2015.05.25,土儿胡同,3室2厅1厨2卫,顶层(共6层),121.69㎡,板楼,南 北,2003,BJDC87587421,2015-05-26,满五年,710,1,720,暂无数据,1,0,4,4
土儿胡同 2室1厅 69.88平米,2015.06,土儿胡同,2室1厅1厨1卫,中楼层(共6层),69.88㎡,板楼,南 北,2002,BJDC89061386,2015-06-01,满五年,491-500,1,500,1,0,0,7,暂无数据
土儿胡同 --室--厅 122.44平米,2015.06,土儿胡同,- -室- -厅,顶层(共6层),122.44㎡,板楼,暂无数据,2003,BJ0000745846,2015-06-01,暂无数据,684-756,2,暂无数据,1,0,0,0,暂无数据
土儿胡同 --室--厅 69.06平米,2015.06,土儿胡同,- -室- -厅,低楼层(共6层),69.06㎡,板楼,暂无数据,2003,BJ0000807466,2015-06-01,暂无数据,481-490,1,暂无数据,1,0,0,0,暂无数据
土儿胡同 --室--厅 69.06平米,2013.11,土儿胡同,- -室- -厅,底层(共6层),69.06㎡,板楼,暂无数据,2003,BJ0000566976,2013-11-01,暂无数据,521-530,1,暂无数据,1,0,0,0,暂无数据
土儿胡同 --室--厅 70.84平米,2013.12,土儿胡同,- -室- -厅,中楼层(共6层),70.84㎡,板楼,暂无数据,2003,BJ0000569770,2013-12-01,暂无数据,540-551,1,暂无数据,1,0,0,0,暂无数据
土儿胡同 2室1厅 67.66平米,2013.12,土儿胡同,2室1厅1厨1卫,底层(共6层),67.66㎡,板楼,南 北,2003,BJDC86375067,2013-12-01,满五年,511-530,1,539,1,1,0,0,暂无数据
