title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
道家园 2室1厅 64.34平米,2014.08.30,道家园,2室1厅1厨1卫,中楼层(共12层),64.34㎡,板塔结合,南 北,1999,BJCY87263701,2014-08-31,满五年,216,1,216,暂无数据,1,0,13,1
道家园 --室--厅 41.18平米,2014.09,道家园,- -室- -厅,底层(共18层),41.18㎡,塔楼,暂无数据,1993,BJ0000594994,2014-09-01,暂无数据,166-175,2,暂无数据,1,0,0,0,暂无数据
道家园 3室1厅 78.31平米,2014.09.14,道家园,3室1厅1厨1卫,底层(共12层),78.31㎡,板塔结合,南 北,1999,BJCY88086871,2014-09-21,满五年,288,1,298,暂无数据,1,0,7,1
道家园 3室1厅 75.24平米,2014.10,道家园,3室1厅1厨1卫,高楼层(共12层),75.24㎡,板塔结合,南 北,1990,BJCY88231802,2014-10-01,满五年,290-295,1,300,1,1,0,5,1
道家园 1室1厅 52.15平米,2014.10,道家园,1室1厅1厨1卫,低楼层(共20层),52.15㎡,塔楼,东北,1994,BJCY87425597,2014-10-01,满五年,152-168,1,185,1,1,0,6,暂无数据
道家园 2室1厅 61.96平米,2014.10,道家园,2室1厅1厨1卫,高楼层(共20层),61.96㎡,塔楼,南 西,1994,BJCY88410643,2014-10-01,满五年,205-226,1,220,1,1,0,6,1
道家园 2室1厅 70.12平米,2014.10,道家园,2室1厅1厨1卫,高楼层(共20层),70.12㎡,塔楼,南,1997,BJCY88211431,2014-10-01,暂无数据,219-242,1,225,1,0,0,8,2
道家园 2室1厅 62.65平米,2014.10.02,道家园,2室1厅1厨1卫,高楼层(共12层),62.65㎡,板塔结合,南 北,1990,BJCY88209349,2014-10-06,满五年,218,1,225,暂无数据,1,0,3,暂无数据
道家园 2室1厅 61.34平米,2014.10.08,道家园,2室1厅1厨1卫,低楼层(共12层),61.34㎡,板塔结合,东 西,1992,BJCY88345142,2014-10-10,暂无数据,196,1,205,暂无数据,0,0,3,1
道家园 1室1厅 53.99平米,2014.10.12,道家园,1室1厅1厨1卫,中楼层(共20层),53.99㎡,塔楼,南 西,1996,BJCY88120278,2014-10-22,满五年,172,2,180,暂无数据,0,0,3,1
道家园 2室1厅 60.37平米,2014.10.12,道家园,2室1厅1厨1卫,顶层(共12层),60.37㎡,板塔结合,南 北,1999,BJCY88370164,2014-10-26,满五年,218,2,218,暂无数据,0,0,7,1
道家园 2室1厅 60.7平米,2014.10.17,道家园,2室1厅1厨1卫,高楼层(共20层),60.7㎡,塔楼,南,1997,BJCY88217099,2014-10-19,满五年,208,1,225,暂无数据,1,0,4,暂无数据
道家园 2室1厅 58.49平米,2014.11,道家园,2室1厅1厨1卫,低楼层(共7层),58.49㎡,板楼,南 北,1988,BJCY88230794,2014-11-01,满五年,189-208,1,200,1,1,0,10,暂无数据
道家园 1室1厅 53.99平米,2014.11.01,道家园,1室1厅1厨1卫,低楼层(共20层),53.99㎡,塔楼,南 西,1996,BJCY88299691,2014-11-13,暂无数据,140,1,160,暂无数据,1,0,9,暂无数据
道家园 1室1厅 43平米,2014.11,道家园,1室1厅1厨1卫,高楼层(共18层),43㎡,塔楼,南 西,1993,BJCY88768495,2014-11-01,满五年,140-145,1,156,1,1,0,9,暂无数据
道家园 2室1厅 62平米,2014.11,道家园,2室1厅1厨1卫,底层(共12层),62㎡,板塔结合,南 北,1992,BJCY88529015,2014-11-01,满五年,224-247,1,238,1,1,0,5,暂无数据
道家园 --室--厅 45.04平米,2014.11,道家园,- -室- -厅,中楼层(共18层),45.04㎡,塔楼,暂无数据,1996,BJ0000587952,2014-11-01,暂无数据,131-140,2,暂无数据,1,0,0,0,暂无数据
道家园 2室1厅 67平米,2014.11,道家园,2室1厅1厨1卫,中楼层(共20层),67㎡,塔楼,东 南,1994,BJCY88716574,2014-11-01,暂无数据,208-229,1,250,1,0,0,0,1
道家园 3室1厅 77.69平米,2014.11.18,道家园,3室1厅1厨1卫,高楼层(共20层),77.69㎡,塔楼,东 南 北,1997,BJCY86454849,2014-11-19,暂无数据,235,1,230,暂无数据,1,0,40,2
